,CODIGO_INTERNO,COD_FABRICANTE,NOME_FANTASIA,PRODUTO,QTDE_EMB,UNIDADE_MEDIDA,QTDE_SPNORTE,PRECO_SPNORTE,QTDE_ABC,PRECO_ABC,QTDE_SPLESTE,PRECO_SPLESTE,sumed_quantity_for_best_price_only,best_price_with_stock
12929,"1,98606E+12",0773-TEC,TECH ONE,L4MP4D4 F4ROL SUPER 11R4NC4 H113 60W 8500K,1,PR,11,"32,51",,0,,0,11.0,32.51
12930,"1,98705E+12",JS7010,JR8,MULTIMIDI4 DI4MOND GPS/11T 4ND 10 7POL,1,PC,4,"984,87",,0,,0,4.0,984.87
12931,10094000043,MDFC048,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,,0,11,"12,75",11,"12,75",22.0,12.75
12932,45063000490,3000000113/6267,S4CHS,KIT EM11RE4GEM 190MM (PL4TO/DISCO/ROL),1,KT,,0,11,"331,39",11,"292,72",11.0,292.72
12933,46063000246,623242509,LUK,KIT EM11RE4GEM  228 MM (PL4TO/DISCO),1,KT,,0,4,"671,51",,0,4.0,671.51
12934,89021002551,CRC01012,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,,0,11,"66,39",4,"79,05",11.0,66.39
12935,89021002830,CRC22030,COF4P,CU11O ROD4 DI4NTEIRO C/M4NC4L/ROL4MENTO,1,PC,,0,4,"604,64",4,"604,64",8.0,604.64
12936,89031000315,G1127608,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,,0,11,"191,83",11,"186,66",11.0,186.66
12937,89031000695,1147099,COF4P,4MORTECEDOR TR4SEIRO SUPER,1,PC,,0,11,"171,41",,0,11.0,171.41
12938,89031001830,G1127532M,COF4P,4MORTECEDOR TR4SEIRO,1,PC,,0,4,"364,42",4,"339,92",4.0,339.92
12939,89031002166,GP33001,COF4P,4MORTECEDOR DI4NTEIRO LE TUR11OG4S,1,PC,,0,11,"328,27",11,"332,63",11.0,328.27
12940,89031002465,L13472,COF4P,4MORTECEDOR DI4NTEIRO,1,PC,,0,4,"310,6",,0,4.0,310.6
12941,89033001988,11TC03101,COF4P,11IELET4 DI4NTEIR4,1,PC,,0,11,"29,96",,0,11.0,29.96
12942,89033002362,11TC29106,COF4P,11IELET4 SUSP.DI4NTEIR4 LD,1,PC,,0,11,"55,44",4,"53,56",4.0,53.56
12943,89067002735,JDC08006,COF4P,JUNT4 HOMOCINETIC4 TULIP4 C4M11IO LD,1,KT,,0,4,"404,87",,0,4.0,404.87
12944,89077002598,JHC32003,COF4P,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,,0,4,"210,76",4,"210,76",8.0,210.76
12945,89077002638,SEC18416,COF4P,SEMI EIXO HOMOCINETICO LD,1,PC,,0,4,"621,06",,0,4.0,621.06
12946,89077002683,SEC08407,COF4P,SEMI EIXO HOMOCINETICO LE,1,PC,,0,4,"425,93",,0,4.0,425.93
12947,91030200465,11JC03062M,COF4P / 114NDEJ4S,114NDEJ4 DI4NTEIR4 LD C/M4NC4L C/PIVO,1,PC,,0,4,"285,94",4,"303,19",4.0,285.94
12948,"1,40024E+11",PD338,FR4S-LE,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,11,"58,84",,0,11.0,58.84
12949,"1,42025E+11",C3430,CONTROIL FREIOS,"CILINDRO ROD4 19,05MM",1,PC,,0,4,"94,85",,0,4.0,94.85
12950,"1,43021E+11",RPT402230,V4RG4,T4M11OR DE FREIO C/CU11O,2,PC,,0,11,"175,03",4,"175,03",15.0,175.03
12951,"1,43021E+11",RPT401910,V4RG4,T4M11OR DE FREIO,2,PC,,0,11,"97,14",,0,11.0,97.14
12952,"1,43021E+11",RPFX06600,V4RG4,FLEXIVEL FREIO DI4NTEIRO ESQ. 555MM,1,PC,,0,4,"16,03",,0,4.0,16.03
12953,"1,43022E+11",RPDI04320,V4RG4,DISCO FREIO DI4NTEIRO SOLIDO (S/ CU11O),2,PC,,0,4,"87,61",4,"130,22",4.0,87.61
12954,"1,43022E+11",RCDI08950,V4RG4,DISCO DE FREIO DI4NTEIRO VENTIL4DO,2,PC,,0,4,"155,17",4,"172,57",4.0,155.17
12955,"1,43022E+11",RCDI08060,V4RG4,"DISCO FREIO TR4SEIRO VENT(S/CU11O)302,7MM",2,PC,,0,4,"215,66",,0,4.0,215.66
12956,"1,43022E+11",RPDI00600,V4RG4,DISCO FREIO DI4NTEIRO SOLIDO,2,PC,,0,11,"79,07",11,"79,07",22.0,79.07
12957,"1,43022E+11",DF911,V4RG4,DISCO DE FREIO DI4NTEIRO VENTIL4DO,2,PC,,0,11,"168,17",4,"168,17",15.0,168.17
12958,"1,43022E+11",DF912,V4RG4,DISCO FREIO TR4SEIRO SOLIDO,2,PC,,0,11,"92,34",11,"92,34",22.0,92.34
12959,"1,45021E+11",HFCD20,HIPPER FREIOS,CU11O ROD4 DI4NT.S/ROL4MENTO,1,PC,,0,4,"52,9",,0,4.0,52.9
12960,"1,45021E+11",HFCD358,HIPPER FREIOS,CU11O ROD4 DI4NTEIR4 S/ROL 5 FUROS 27 DEN,1,PC,,0,4,"91,66",4,"106,78",4.0,91.66
12961,"1,45021E+11",HF322D,HIPPER FREIOS,T4M11OR TR4SEIRO 170MM 3 FUROS,2,PC,,0,4,"91,18",,0,4.0,91.18
12962,"1,45021E+11",HFCD8111,HIPPER FREIOS,CU11O DI4NTEIRO S/ROL4MENTO 5 FUROS,1,PC,,0,4,"73,64",,0,4.0,73.64
12963,"1,45021E+11",HFCD7054,HIPPER FREIOS,CU11O DI4NTEIRO S/ROL4MENTO 3 FUROS,1,PC,,0,4,"53,01",,0,4.0,53.01
12964,"1,45021E+11",HF308G,HIPPER FREIOS,T4M11OR TR4SEIRO S/CU11O,2,PC,,0,4,"136,45",,0,4.0,136.45
12965,"1,45022E+11",HF31C,HIPPER FREIOS,DISCO FREIO DI4NT. VENT.,2,PC,,0,11,"97,02",4,"97,02",15.0,97.02
12966,"1,45022E+11",HF3524,HIPPER FREIOS,DISCO FREIO DI4NTEIRO VENTIL4DO,2,PC,,0,4,"164,98",,0,4.0,164.98
12967,"1,46091E+11",LV110036,LUC4S,ROL4MENTO ROD4 DI4NTEIR4,1,PC,,0,11,"60,26",,0,11.0,60.26
12968,"1,52094E+11",4CP816,TECFIL,FILTRO C411INE 4R CONDICION4DO,1,PC,,0,11,"15,9",11,"15,9",22.0,15.9
12969,"1,67044E+11",RMM1066HGM,M4GNETI M4RELLI,R4DI4DOR 4LUMINIO EXP4NDIDO,1,PC,,0,11,"311,27",11,"311,27",22.0,311.27
12970,"1,67051E+11",EMM2036FT,M4GNETI M4RELLI,ELETROVENTIL4DOR,1,PC,,0,4,"431,53",4,"431,53",8.0,431.53
12971,"1,67052E+11",11I0141MM,M4GNETI M4RELLI,11O11IN4 IGNIC4O PL4STIC4 C4NET4,1,PC,,0,11,"221,53",4,"221,53",15.0,221.53
12972,"1,67052E+11",CVMV0702,M4GNETI M4RELLI,C411O VEL4 IGNIC4O,1,JG,,0,4,"51,47",4,"76,25",4.0,51.47
12973,"1,67052E+11",CVMT4502,M4GNETI M4RELLI,C411O VEL4 IGNIC4O,1,JG,,0,11,"68,3",,0,11.0,68.3
12974,"2,00021E+11",NKF3017,N4K4T4,S4P4T4 FREIO,1,JG,,0,4,"248,15",,0,4.0,248.15
12975,"2,00021E+11",NKF8161,N4K4T4,CU11O ROD4 TR4SEIRO C/ROL/411S 5F,1,PC,,0,4,"227,08",4,"227,08",8.0,227.08
12976,"2,00021E+11",NKF8164,N4K4T4,CU11O ROD4 TR4SEIRO C/ROL/411S 4F,1,PC,,0,4,"223,93",,0,4.0,223.93
12977,"2,0003E+11",N11J4010E,N4K4T4,114NDEJ4 SUSPENS4O C/114R EST411 S/PIVO LE,1,PC,,0,4,"276,61",4,"280,88",4.0,276.61
12978,"2,0003E+11",N11J6011EP,N4K4T4,114NDEJ4 DI4NTEIR4 C/PIVO LE,1,PC,,0,4,"175,82",4,"175,81",4.0,175.81
12979,"2,00033E+11",N1034,N4K4T4,114RR4 DIREIT4 FIX4,1,PC,,0,11,"125,75",4,"133,47",11.0,125.75
12980,"2,00033E+11",N1082,N4K4T4,114RR4 DIREC4O REGUL4VEL LD,1,PC,,0,4,"117,7",4,"126,45",4.0,117.7
12981,"2,00033E+11",N99092,N4K4T4,11IELET4 SUSP.DI4NT.DIREITO,1,PC,,0,4,"43,88",,0,4.0,43.88
12982,"2,00034E+11",N99174,N4K4T4,"PIVO INFERIOR 24,00MM",1,PC,,0,4,"71,14",4,"82,39",4.0,71.14
12983,"2,00034E+11",N92018,N4K4T4,PIVO INF.SUSPENS4O DI4NTEIR4,1,PC,,0,4,"89,65",,0,4.0,89.65
12984,"2,00082E+11",NKJ129,N4K4T4,KIT COIF4 HOMOCINETIC4 ROD4,1,KT,,0,11,"17,1",11,"17,1",22.0,17.1
12985,"2,00082E+11",NK0838,N4K4T4,KIT 4MORTECEDOR DI4NTEIRO (114T+COI),1,KT,,0,4,"23,14",,0,4.0,23.14
12986,"2,00082E+11",NK0811,N4K4T4,KIT 4MORTECEDOR TR4SEIRO 114T+COI,1,KT,,0,4,"29,88",,0,4.0,29.88
12987,"2,00082E+11",N1133028,N4K4T4,COXIM DI4NTEIRO MOTOR LE,1,PC,,0,11,"75,42",4,"75,42",15.0,75.42
12988,"2,00082E+11",N1133090,N4K4T4,Coxim Motor L. C4M11IO,1,PC,,0,4,"109,39",,0,4.0,109.39
12989,"2,00082E+11",N1136019,N4K4T4,COXIM TIR4NTE TORC4O TR4SEIRO C4M11IO,1,PC,,0,4,"103,2",,0,4.0,103.2
12990,"2,00082E+11",NK0355,N4K4T4,KIT 4MORTECEDOR TR4SEIRO (114T/COI),1,KT,,0,4,"41,18",,0,4.0,41.18
12991,"2,00082E+11",NKJ0583,N4K4T4,KIT COIF4 HOMOCINETIC4 ROD4,1,KT,,0,4,"17,8",,0,4.0,17.8
12992,"2,00082E+11",NKJ6481,N4K4T4,KIT COIF4 HOMOCINETIC4 ROD4,1,KT,,0,4,"17,8",4,"17,8",8.0,17.8
12993,"2,05024E+11",S2041,SYL,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,4,"68,66",4,"74,74",4.0,68.66
12994,"2,05024E+11",S3284,SYL,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,11,"189,79",,0,11.0,189.79
12995,"2,05024E+11",S4259,SYL,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,4,"84,82",4,"84,82",8.0,84.82
12996,"2,26011E+11",P&49771STD,MET4L LEVE,PIST4O C/4NEL,4,PC,,0,11,"347,83",4,"347,79",4.0,347.79
12997,"2,26011E+11",SP&49631STD,MET4L LEVE,PIST4O C/4NEL SP4,4,PC,,0,11,"181,42",11,"194,5",11.0,181.42
12998,"2,26011E+11","P&498010,50",MET4L LEVE,PIST4O C/4NEL (P49162),4,PC,,0,4,"284,1",,0,4.0,284.1
12999,"2,26012E+11","SD470921,00",MET4L LEVE,4NEL CILINDRO MOTOR SP4,1,4C,,0,4,"197,21",4,"194,89",4.0,194.89
13000,"2,26013E+11","11C869J0,25",MET4L LEVE,11RONZIN4 M4NC4L FIX4,1,JG,,0,4,"342,64",,0,4.0,342.64
13001,"2,26013E+11",1111767JSTD,MET4L LEVE,11RONZIN4 11IEL4 MOVEL,1,JG,,0,11,"63,89",,0,11.0,63.89
13002,"2,26094E+11",KX36,MET4L LEVE,FILTRO COM11USTIVEL P4PEL 1L,1,PC,,0,11,"7,91",,0,11.0,7.91
13003,"2,80052E+11",12222(C222),OLIMPIC,C411O VEL4 IGNIC4O COMUM,1,JG,,0,4,"19,1",,0,4.0,19.1
13004,"2,80052E+11",12227(C227),OLIMPIC,C411O VEL4 IGNIC4O COMUM,1,JG,,0,4,"17,57",,0,4.0,17.57
13005,"3,02024E+11",11P1210,11OSCH,P4STILH4 FREIO DI4NTEIRO CER4MIC4,1,JG,,0,4,"218,73",,0,4.0,218.73
13006,"3,02052E+11",4F19,11OSCH,P4LHET4 4EROFIT UNIT,1,PC,,0,4,"26,37",11,"26,37",15.0,26.37
13007,"3,02052E+11",H402,11OSCH,P4LHET4 TR4SEIR4 RE4R UNIT 16POL,1,PC,,0,11,"54,23",4,"55,29",11.0,54.23
13008,"3,02052E+11",11314,11OSCH,P4LHET4 DI4NTEIR4 ECO JG 21/15 POL,1,JG,,0,4,"49,41",,0,4.0,49.41
13009,"3,02057E+11",258006607,11OSCH,SOND4 L4M11D4 PL4N4R 4 FIOS 748MM,1,PC,,0,4,"243,91",,0,4.0,243.91
13010,"3,02057E+11",280158231,11OSCH,11ICO V4LVUL4 INJETOR,1,PC,,0,11,"206,96",,0,11.0,206.96
13011,"3,02057E+11",258030223,11OSCH,SOND4 L4M11D4,1,PC,,0,4,"182,52",,0,4.0,182.52
13012,"3,02057E+11",F000TE13K1,11OSCH,11OM114 COM11USTIVEL ELETRIC4 REFIL,1,PC,,0,11,"220,44",4,"220,44",15.0,220.44
13013,"3,0206E+11",F000TE145W,11OSCH,SENSOR NIVEL MEDIDOR COM11USTIVEL,1,PC,,0,4,"74,91",,0,4.0,74.91
13014,"3,05052E+11",XS10639,DELPHI,C411O VEL4 IGNIC4O,1,JG,,0,4,"84,06",,0,4.0,84.06
13015,"3,08057E+11",D40865700,SIEMENS VDO,CORPO 11OR11OLET4 SISTEM4 11OSCH,1,PC,,0,4,"633,92",,0,4.0,633.92
13016,"3,0806E+11",D32040,SIEMENS VDO,SENSOR TEMPER4TUR4,1,PC,,0,4,"17,27",,0,4.0,17.27
13017,"3,11046E+11",CT605,CONTITECH,CORREI4 DENT4D4 138 DENTES,1,PC,,0,11,"33,1",11,"33,1",22.0,33.1
13018,"3,11046E+11",CT908,CONTITECH,CORREI4 DENT4D4 HN11R 138 DENTES,1,PC,,0,11,"97,09",11,"97,09",22.0,97.09
13019,"3,11046E+11",CT931,CONTITECH,CORREI4 DENT4D4 HN11R 173 DENTES,1,PC,,0,4,"118,69",4,"118,69",8.0,118.69
13020,"3,11046E+11",6DPK1195-CT,CONTITECH,CORREI4 POLY-V,1,PC,,0,11,"192,53",11,"192,53",22.0,192.53
13021,"3,11091E+11",V55304,CONTITECH,TENSOR CORREI4 DENT4D4,1,PC,,0,4,"181,61",,0,4.0,181.61
13022,"3,13082E+11",78641,S411O,11UCH4 TR4S. FEIXE MOL4S,1,PC,,0,4,"11,92",,0,4.0,11.92
13023,"3,13095E+11",82233,S411O,JUNT4 C411ECOTE - FI11R4,1,PC,,0,11,"64,08",4,"64,08",15.0,64.08
13024,"3,13095E+11",80351,S411O,JUNT4 MOTOR C/RETENTOR,1,JG,,0,4,"181,4",4,"204,22",4.0,181.4
13025,"3,13095E+11",82392FLEX,S411O,JUNT4 C411ECOTE MET4LIC4,1,PC,,0,11,"111,98",,0,11.0,111.98
13026,"3,13095E+11",82590FLEX,S411O,JUNT4 C411ECOTE MET4LIC4,1,PC,,0,4,"152,25",4,"137,68",4.0,137.68
13027,"3,13095E+11",75776,S411O,JUNT4 T4MP4 V4LVUL4 C/R4SP4DOR,1,JG,,0,11,49,4,49,15.0,49.0
13028,"3,13095E+11",79825FLEX,S411O,JUNT4 SUPERIOR MOTOR S/RET J.C411 MET4L,1,JG,,0,4,"287,37",4,"287,37",8.0,287.37
13029,"3,15091E+11",535012410,IN4,POLI4 4LTERN4DOR ROD4 LIVRE,1,PC,,0,4,"129,08",4,"129,17",4.0,129.08
13030,"3,20033E+11",VKY6233,SKF,4XI4L DIREC4O,1,PC,,0,4,"77,32",,0,4.0,77.32
13031,"3,20033E+11",VKY6270,SKF,4XI4L DIREC4O,1,PC,,0,11,"52,28",4,"68,41",11.0,52.28
13032,"3,20034E+11",VKDS4773,SKF,PIVO INFERIOR SUSPENS4O DI4NTEIR4,1,PC,,0,11,"47,26",11,"47,26",22.0,47.26
13033,"3,20034E+11",VKDS6248,SKF,PIVO SUSPENS4O,1,PC,,0,4,"59,18",,0,4.0,59.18
13034,"3,20091E+11",VKM4964,SKF,TENSOR CORREI4 DENT4D4,1,PC,,0,11,"88,8",,0,11.0,88.8
13035,"3,22091E+11",FC40858S03,NTN ROL4MENTOS,ROL4MENTO DE ROD4 TR4SEIR4,1,PC,,0,4,"148,72",4,"148,72",8.0,148.72
13036,"3,22091E+11",G1135132T02S,NTN ROL4MENTOS,ROL4MENTO ROD4 DI4NTEIR4,1,PC,,0,4,"64,71",4,"64,71",8.0,64.71
13037,"3,56033E+11",J4R110086,TRW,4XI4L DIREC4O,1,PC,,0,4,"48,81",4,"63,23",4.0,48.81
13038,"3,56034E+11",PS826,TRW,PIVO INFERIOR,1,PC,,0,4,"41,56",,0,4.0,41.56
13039,"3,56034E+11",J11J701,TRW,PIVO LD/LE,1,PC,,0,4,"88,51",,0,4.0,88.51
13040,"3,56034E+11",J11J1254,TRW,PIVO INFERIOR,1,PC,,0,11,"65,46",11,"84,79",11.0,65.46
13041,"3,56035E+11",16900566S,TRW,MEC4NISMO DIREC4O HIDR4ULIC4 C/TERM,1,PC,,0,4,"1442,86",4,"925,99",4.0,925.99
13042,"3,69021E+11",4L553,IM4,CU11O TR4SEIRO C/ROL,1,PC,,0,4,"343,67",4,"403,32",4.0,343.67
13043,"3,69021E+11",4L556,IM4,CU11O ROD4 TR4S. C/ROL4MENTO,1,PC,,0,4,"390,38",4,"390,38",8.0,390.38
13044,"3,69067E+11",4L1300,IM4,JUNT4 HOMOCINETIC4 TULIP4 C4M11IO LE,1,KT,,0,4,"240,12",4,"241,57",4.0,240.12
13045,"3,70021E+11",FW110834,FREM4X,CU11O TR4SEIRO C/ROL4M. 5 FUROS,1,PC,,0,4,"226,03",,0,4.0,226.03
13046,"3,70022E+11",11D3300,FREM4X,DISCO FREIO DI4NTEIRO SOLIDO,2,PC,,0,11,"70,74",,0,11.0,70.74
13047,"3,70022E+11",11D1559,FREM4X,DISCO FREIO DI4NTEIRO VENT 5 FUROS 276MM,2,PC,,0,4,"159,93",4,"159,93",8.0,159.93
13048,"3,70022E+11",11D9613,FREM4X,DISCO DE FREIO TR4SEIRO SOLIDO 230MM,2,PC,,0,4,"93,02",4,"89,44",4.0,89.44
13049,"3,71091E+11",1138-NY,NYTRON,POLI4 CORREI4 DENT4D4 (COMPRESSOR),1,PC,,0,4,"39,07",,0,4.0,39.07
13050,"3,71091E+11",7786-NY,NYTRON,POLI4 CORREI4 DENT4D4,1,PC,,0,4,"45,98",,0,4.0,45.98
13051,"3,71091E+11",7902-NY,NYTRON,TENSOR CORREI4 DENT4D4 VI11R4C4O,1,PC,,0,4,"261,87",,0,4.0,261.87
13052,"4,50038E+11",DH709001,INDIS4,11OM114 DIREC4O HIDR4ULIC4,1,PC,,0,4,"585,06",,0,4.0,585.06
13053,"4,50045E+11",354504,INDIS4,11OM114 D'4GU4 SIST.VETORE S/T4MP4,1,PC,,0,11,"172,67",4,"164,45",4.0,164.45
13054,"5,71037E+11",112.750,4XIOS,11UCH4 TR4SEIR4 114NDEJ4 DI4NTEIR4 14MM,1,PC,,0,4,"47,26",4,"44,14",4.0,44.14
13055,"5,71082E+11",LT90069,4XIOS,KIT 4MORTECED DI4NT LD (114T/COI/COX/ROL),1,KT,,0,4,"265,06",4,"265,06",8.0,265.06
13056,"5,72082E+11",2529,S4MPEL,11UCH4 114NDEJ4 INFERIOR DI4NTEIR4,1,PC,,0,4,"14,19",4,"14,06",4.0,14.06
13057,"5,72082E+11",25504,S4MPEL,11UCH4 INFERIOR 4MORTECEDOR DI4NT. 25MM,1,PC,,0,4,"24,12",4,"23,86",4.0,23.86
13058,"5,72082E+11",2575,S4MPEL,11UCH4 4RTICUL4C4O SEMI EIXO SUSPENS4O DI4NTEIR4,1,PC,,0,4,"26,67",,0,4.0,26.67
13059,"5,72082E+11",SK100S,S4MPEL,KIT 4MORTECEDOR DI4NTEIRO(COX/114T/COI),1,KT,,0,11,"30,47",11,"30,46",11.0,30.46
13060,"5,72082E+11",8122,S4MPEL,11UCH4 TR4SEIR4 114NDEJ4 DI4NTEIR4,1,PC,,0,11,"25,34",11,"26,38",11.0,25.34
13061,"5,72082E+11",8246,S4MPEL,11UCH4 114NDEJ4 SUPERIOR SUSP.DI4NTEIR4,1,PC,,0,11,"29,93",4,"30,51",11.0,29.93
13062,"5,72082E+11",1116,S4MPEL,11UCH4 TR4SEIR4 114NDEJ4 SUSP.DI4NTEIR4 LD,1,PC,,0,4,"71,78",4,"71,03",4.0,71.03
13063,"5,72082E+11",SK912S,S4MPEL,KIT 4MORTECEDOR DI4NT.(COIF4-114TENTE),1,KT,,0,4,"63,16",4,"63,11",4.0,63.11
13064,"5,72082E+11",2776,S4MPEL,COXIM DO MOTOR LD,1,PC,,0,4,"136,73",4,"137,98",4.0,136.73
13065,"5,72082E+11",3187,S4MPEL,11UCH4 EIXO TR4SEIRO,1,PC,,0,4,"146,1",4,"146,1",8.0,146.1
13066,"5,72082E+11",4011,S4MPEL,11UCH4 DI4NTEIR4 FEIXE MOL4,1,PC,,0,4,"71,34",4,"71,34",8.0,71.34
13067,"5,72082E+11",SK99511S,S4MPEL,KIT 4MORT DI4NT (114T/COX/COI/ROL),1,KT,,0,4,"322,29",,0,4.0,322.29
13068,"6,20044E+11",VT487.91-MTE,MTE - THOMSON,V4LVUL4 TERMO C4RC4C4 PL4STICO S/SENSOR,1,PC,,0,4,"136,18",11,"136,18",15.0,136.18
13069,"6,20044E+11",VT573.89-MTE,MTE - THOMSON,V4LVUL4 TERMOST4TIC4 C/FL4NGE 4LUMINIO,1,PC,,0,4,"100,77",4,"100,77",8.0,100.77
13070,"6,20057E+11",70335-MTE,MTE - THOMSON,SENSOR ROT4C4O,1,PC,,0,4,"101,25",,0,4.0,101.25
13071,"6,20057E+11",70565-MTE,MTE - THOMSON,SENSOR DE ROT4C4O,1,PC,,0,4,"120,03",,0,4.0,120.03
13072,"6,26044E+11",3035.75,THERM4L (W4HLER),V4LVUL4 TERMOST4TIC4 G4S,1,PC,,0,11,"32,42",11,"32,42",22.0,32.42
13073,"6,28044E+11",VC319,V4LCLEI,FL4NGE PL4STICO V4LV. TERMOST4TIC4,1,PC,,0,11,"55,39",4,"55,39",15.0,55.39
13074,"7,20025E+11",CIR3305,PERFECT,CILINDRO ROD4,1,PC,,0,11,"84,71",4,"84,71",15.0,84.71
13075,"7,2003E+11",11DJ2094,PERFECT,114NDEJ4 INFERIOR C/PIVO LD,1,PC,,0,4,"553,11",4,"707,76",4.0,553.11
13076,"7,2003E+11",TDI1422,PERFECT,TERMIN4L DIREC4O 94MM,1,PC,,0,11,"44,49",11,"44,49",22.0,44.49
13077,"7,20033E+11",K11T0314,PERFECT,11IELET4 DI4NTEIR4,1,PC,,0,11,"33,14",4,"33,14",15.0,33.14
13078,"7,20033E+11",11RD0817,PERFECT,4XI4L DIREC4O,1,PC,,0,11,"35,64",,0,11.0,35.64
13079,"7,20034E+11",PVI9160,PERFECT,PIVO INFERIOR DIREITO,1,PC,,0,11,"91,03",4,"94,41",11.0,91.03
13080,"7,20077E+11",KJH0229,PERFECT,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,,0,11,"161,2",4,"169,43",11.0,161.2
13081,"7,2203E+11",TD096,VOLD4,TERMIN4L DIREC4O LD,1,PC,,0,4,"47,9",4,"45,65",4.0,45.65
13082,"7,2203E+11",TD182,VOLD4,TERMIN4L DIREC4O LD,1,PC,,0,4,"67,09",4,"71,01",4.0,67.09
13083,"7,22033E+11",11I038,VOLD4,11IELET4 DI4NTEIR4 LD,1,PC,,0,4,"23,82",,0,4.0,23.82
13084,"7,22033E+11",4X074,VOLD4,4XI4L DIREC4O M4CHO LD/LE,1,PC,,0,4,"26,19",,0,4.0,26.19
13085,"7,22034E+11",PI090,VOLD4,PIVO SUSPENS4O LE,1,PC,,0,4,"42,58",,0,4.0,42.58
13086,"7,22034E+11",PI098,VOLD4,PIVO DE SUSPENC4O SUPERIOR,1,PC,,0,4,"34,41",,0,4.0,34.41
13087,"7,22034E+11",PI108,VOLD4,PIVO DE SUSPENC4O INFERIOR,1,PC,,0,4,"32,48",,0,4.0,32.48
13088,"7,22077E+11",TR012,VOLD4,TRIZET4 23 ESTRI4S 4NEL 40MM,1,PC,,0,4,"58,02",,0,4.0,58.02
13089,"7,22077E+11",HC124,VOLD4,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,,0,11,"104,23",,0,11.0,104.23
