,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
valclei227189,0.0,,,44.96,,0.0,,,,1.0,,,3.0,,1.0,,,,1.0
valclei227282,,,,219.69,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei228087,,,,57.19,,0.0,,,,,,,3.0,,1.0,,,,1.0
valclei228282,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
valclei228482,,,,48.24,,0.0,,,,,,,6.0,,1.0,,,,1.0
valclei228680,,,,44.11,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei228880,0.0,,,27.56,,0.0,,,,2.0,,,1.0,,1.0,,,,1.0
valclei228887,0.0,,,25.97,,0.0,,,,2.0,,,29.0,,1.0,,,,1.0
valclei228895,0.0,,,27.56,,0.0,,,,1.0,,,3.0,,1.0,,,,1.0
valclei229487,0.0,,,92.3,,0.0,,,,1.0,,,3.0,,1.0,,,,1.0
valclei229792,,,,37.87,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei229975,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valclei229990,,,,36.47,,0.0,,,,,,,3.0,,1.0,,,,1.0
valclei33005,0.0,,,27.0,,,,,,1.0,,,10.0,,,,,,1.0
valclei330182,0.0,,,62.84,,0.0,,,,5.0,,,4.0,,1.0,,,,1.0
valclei33025,0.0,,,32.57,,,,,,3.0,,,5.0,,,,,,3.0
valclei33029,0.0,,,22.65,,,,,,2.0,,,26.0,,,,,,2.0
valclei33032,0.0,,,29.51,,,,,,3.0,,,3.0,,,,,,3.0
valclei33041,0.0,,,31.3,,,,,,5.0,,,2.0,,,,,,5.0
valclei33046,0.0,,,44.0,,,,,,2.0,,,1.0,,,,,,2.0
valclei330576,0.0,,,36.23,,0.0,,,,1.0,,,1.0,,1.0,,,,1.0
valclei330588,,,,32.66,,0.0,,,,,,,4.0,,1.0,,,,1.0
valclei33088,0.0,,,62.02,,,,,,5.0,,,3.0,,,,,,5.0
valclei330992,,,,72.2,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei331392,0.0,,,42.4,,0.0,,,,1.0,,,172.0,,1.0,,,,1.0
valclei33180,0.0,,,73.53,,,,,,1.0,,,3.0,,,,,,1.0
valclei332079,,,,32.08,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei332188,,,,246.96,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei332288,,,,282.93,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei332487,,,,82.72,,0.0,,,,,,,4.0,,1.0,,,,1.0
valclei333083,,,,45.64,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei334787,,,,73.65,,0.0,,,,,,,4.0,,1.0,,,,1.0
valclei334987,,,,45.18,,0.0,,,,,,,151.0,,1.0,,,,1.0
valclei335087,,,,36.59,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei336087,,,,101.17,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei336182,0.0,,,72.82,,0.0,,,,1.0,,,1.0,,1.0,,,,1.0
valclei336187,0.0,,,66.27,,0.0,,,,2.0,,,9.0,,1.0,,,,1.0
valclei336271,,,,70.89,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei337089,0.0,,,40.62,,0.0,,,,1.0,,,18.0,,1.0,,,,1.0
valclei337189,,,,67.14,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei337282,,,,76.93,,0.0,,,,,,,3.0,,1.0,,,,1.0
valclei337292,0.0,,,76.93,,0.0,,,,1.0,,,1.0,,1.0,,,,1.0
valclei337382,,,,93.85,,0.0,,,,,,,3.0,,1.0,,,,1.0
valclei337392,,,,103.11,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei337888,,,,54.94,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei338289,0.0,,,165.82,,0.0,,,,1.0,,,2.0,,1.0,,,,1.0
valclei338777,,,,86.06,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei339087,,,,61.78,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei339192,,,,82.68,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei44005,0.0,,,49.2,,,,,,2.0,,,4.0,,,,,,2.0
valclei44018,0.0,,,68.15,,,,,,4.0,,,2.0,,,,,,4.0
valclei440282,0.0,,,81.32,,,,,,1.0,,,44.0,,,,,,1.0
valclei440282al,0.0,,,138.32,,,,,,6.0,,,17.0,,,,,,6.0
valclei44033,0.0,,,45.21,,,,,,2.0,,,3.0,,,,,,2.0
valclei44034,0.0,,,29.95,,,,,,4.0,,,6.0,,,,,,4.0
valclei44037,0.0,,,41.45,,,,,,2.0,,,2.0,,,,,,2.0
valclei44046,0.0,,,43.36,,,,,,1.0,,,3.0,,,,,,1.0
valclei44050,0.0,,,27.01,,,,,,2.0,,,22.0,,,,,,2.0
valclei44051,0.0,,,26.78,,,,,,1.0,,,5.0,,,,,,1.0
valclei44053,0.0,,,26.78,,,,,,6.0,,,7.0,,,,,,6.0
valclei44056,0.0,,,49.21,,,,,,1.0,,,2.0,,,,,,1.0
valclei44057,0.0,,,47.14,,,,,,3.0,,,2.0,,,,,,3.0
valclei44058,0.0,,,57.11,,,,,,1.0,,,1.0,,,,,,1.0
valclei44061,0.0,,,64.0,,,,,,3.0,,,2.0,,,,,,3.0
valclei44063,0.0,,,34.56,,,,,,1.0,,,4.0,,,,,,1.0
valclei44092,0.0,,,70.42,,,,,,5.0,,,1.0,,,,,,5.0
valclei44097,0.0,,,86.57,,,,,,1.0,,,1.0,,,,,,1.0
valclei44098,0.0,,,41.07,,,,,,1.0,,,18.0,,,,,,1.0
valclei44099,0.0,,,39.71,,0.0,,,,1.0,,,204.0,,1.0,,,,1.0
valclei44107,0.0,,,98.87,,,,,,2.0,,,5.0,,,,,,2.0
valclei44111,0.0,,,57.41,,,,,,4.0,,,6.0,,,,,,4.0
valclei44147,0.0,,,52.37,,,,,,4.0,,,2.0,,,,,,4.0
valclei44160,0.0,,,97.92,,,,,,2.0,,,1.0,,,,,,2.0
valclei44162,0.0,,,93.1,,,,,,1.0,,,2.0,,,,,,1.0
valclei44210,0.0,,,80.88,,,,,,1.0,,,3.0,,,,,,1.0
valclei44211,0.0,,,56.99,,,,,,1.0,,,5.0,,,,,,1.0
valclei44226,0.0,,,60.4,,,,,,1.0,,,3.0,,,,,,1.0
valclei442288,0.0,,,113.08,,,,,,1.0,,,5.0,,,,,,1.0
valclei444580,0.0,,,59.58,,,,,,2.0,,,6.0,,,,,,2.0
valclei44999,0.0,,,66.98,,,,,,2.0,,,2.0,,,,,,2.0
valclei550687,0.0,,,137.88,,0.0,,,,4.0,,,1.0,,1.0,,,,1.0
valclei551080,,,,279.62,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei551687,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valclei552482,0.0,,,135.39,,,,,,1.0,,,2.0,,,,,,1.0
valclei5525100,0.0,,,163.06,,0.0,,,,2.0,,,1.0,,1.0,,,,1.0
valclei556280,,,,112.85,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei556287,,,,112.85,,0.0,,,,,,,2.0,,1.0,,,,1.0
valclei556380,,,,112.85,,0.0,,,,,,,11.0,,1.0,,,,1.0
valclei556387,,,,106.34,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei5567105,,,,208.77,,0.0,,,,,,,1.0,,1.0,,,,1.0
valclei559890,,,,197.86,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleico2000,,,,86.09,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleico2001,,,,95.11,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleico2002,,,,147.06,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleico2004,,,,75.57,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleico2005,,,,65.47,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleico2007,,,,146.59,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleico2008,,,,124.2,,0.0,,,,,,,11.0,,1.0,,,,1.0
valcleico2025,,,,95.52,,0.0,,,,,,,13.0,,1.0,,,,1.0
valcleimr3002,,,,128.1,,0.0,,,,,,,9.0,,1.0,,,,1.0
valcleimr3003,,,,82.54,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleipk100080al,0.0,,,332.47,,,,,,1.0,,,1.0,,,,,,1.0
valcleipk100180,0.0,,,107.74,,,,,,3.0,,,14.0,,,,,,3.0
valcleivc02002,,,,836.74,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc02003,,,,237.76,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc1004c,0.0,,,67.04,,,,,,2.0,,,9.0,,,,,,2.0
valcleivc1006,0.0,,,133.07,,,,,,1.0,,,9.0,,,,,,1.0
valcleivc100d,,,,175.15,,0.0,,,,,,,5.0,,1.0,,,,1.0
valcleivc101,0.0,,,13.74,,,,,,3.0,,,9.0,,,,,,3.0
valcleivc102,0.0,,,14.28,,,,,,5.0,,,23.0,,,,,,5.0
valcleivc1020,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc103,0.0,,,16.67,,,,,,2.0,,,1.0,,,,,,2.0
valcleivc1030,0.0,,,74.95,,,,,,1.0,,,11.0,,,,,,1.0
valcleivc1030b,,,,57.05,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc104,0.0,,,13.89,,,,,,1.0,,,122.0,,,,,,1.0
valcleivc105,0.0,,,14.28,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc1050,0.0,,,39.57,,0.0,,,,1.0,,,2.0,,1.0,,,,1.0
valcleivc106,0.0,,,23.58,,,,,,2.0,,,15.0,,,,,,2.0
valcleivc106a,0.0,,,25.03,,,,,,1.0,,,9.0,,,,,,1.0
valcleivc107,0.0,,,31.72,,,,,,2.0,,,3.0,,,,,,2.0
valcleivc107a,0.0,,,29.55,,,,,,2.0,,,7.0,,,,,,2.0
valcleivc108,0.0,,,21.53,,,,,,6.0,,,2.0,,,,,,6.0
valcleivc110,0.0,,,23.04,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc111,0.0,,,21.87,,0.0,,,,1.0,,,5.0,,1.0,,,,1.0
valcleivc112,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc113,0.0,,,23.85,,0.0,,,,1.0,,,7.0,,1.0,,,,1.0
valcleivc114,0.0,,,22.8,,0.0,,,,2.0,,,7.0,,1.0,,,,1.0
valcleivc115,0.0,,,29.07,,,,,,2.0,,,13.0,,,,,,2.0
valcleivc118,0.0,,,23.55,,0.0,,,,2.0,,,4.0,,1.0,,,,1.0
valcleivc118a,,,,23.55,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc118b,0.0,,,21.72,,0.0,,,,2.0,,,9.0,,1.0,,,,1.0
valcleivc118c,0.0,,,23.55,,0.0,,,,2.0,,,4.0,,1.0,,,,1.0
valcleivc120,0.0,,,30.66,,,,,,3.0,,,4.0,,,,,,3.0
valcleivc122a,0.0,,,39.09,,,,,,5.0,,,6.0,,,,,,5.0
valcleivc123,0.0,,,79.38,,,,,,2.0,,,6.0,,,,,,2.0
valcleivc123a,0.0,,,79.38,,,,,,6.0,,,7.0,,,,,,6.0
valcleivc123b,0.0,,,89.15,,,,,,2.0,,,2.0,,,,,,2.0
valcleivc123c,0.0,,,79.38,,0.0,,,,1.0,,,8.0,,1.0,,,,1.0
valcleivc123d,0.0,,,79.38,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc123f,0.0,,,79.38,,,,,,1.0,,,18.0,,,,,,1.0
valcleivc123g,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc123h,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc123j,0.0,,,108.96,,0.0,,,,1.0,,,8.0,,1.0,,,,1.0
valcleivc123k,0.0,,,50.44,,,,,,3.0,,,2.0,,,,,,3.0
valcleivc123l,0.0,,,123.27,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc123t,,,,109.59,,0.0,,,,,,,17.0,,1.0,,,,1.0
valcleivc125,0.0,,,12.96,,,,,,2.0,,,157.0,,,,,,2.0
valcleivc127,0.0,,,16.2,,,,,,1.0,,,34.0,,,,,,1.0
valcleivc128,0.0,,,8.56,,,,,,3.0,,,70.0,,,,,,3.0
valcleivc129a,,,,28.33,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleivc131,0.0,,,18.71,,,,,,1.0,,,45.0,,,,,,1.0
valcleivc132a,0.0,,,31.5,,,,,,1.0,,,13.0,,,,,,1.0
valcleivc132b,0.0,,,30.11,,,,,,2.0,,,2.0,,,,,,2.0
valcleivc132c,0.0,,,31.31,,,,,,1.0,,,6.0,,,,,,1.0
valcleivc132d,0.0,,,30.11,,,,,,3.0,,,107.0,,,,,,3.0
valcleivc133,0.0,,,24.19,,,,,,2.0,,,31.0,,,,,,2.0
valcleivc133a,0.0,,,23.26,,,,,,1.0,,,13.0,,,,,,1.0
valcleivc134a,0.0,,,43.1,,,,,,1.0,,,6.0,,,,,,1.0
valcleivc135a,0.0,,,106.23,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc138b,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc138c,0.0,,,46.69,,,,,,2.0,,,3.0,,,,,,2.0
valcleivc138f,,,,173.96,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc140a,0.0,,,25.43,,,,,,6.0,,,38.0,,,,,,6.0
valcleivc142,,,,79.82,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc142a,0.0,,,38.79,,,,,,1.0,,,27.0,,,,,,1.0
valcleivc142c,0.0,,,202.61,,0.0,,,,1.0,,,1.0,,1.0,,,,1.0
valcleivc143,0.0,,,46.54,,,,,,1.0,,,3.0,,,,,,1.0
valcleivc143a,0.0,,,44.04,,,,,,3.0,,,1.0,,,,,,3.0
valcleivc143b,0.0,,,41.87,,,,,,2.0,,,5.0,,,,,,2.0
valcleivc143d,0.0,,,60.79,,,,,,1.0,,,4.0,,,,,,1.0
valcleivc143e,0.0,,,125.84,,,,,,1.0,,,5.0,,,,,,1.0
valcleivc143g,0.0,,,45.68,,,,,,2.0,,,1.0,,,,,,2.0
valcleivc144a,0.0,,,53.2,,0.0,,,,4.0,,,10.0,,1.0,,,,1.0
valcleivc145,0.0,,,54.24,,,,,,1.0,,,5.0,,,,,,1.0
valcleivc147,,,,199.52,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc150,0.0,,,120.17,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc151a,0.0,,,121.85,,0.0,,,,1.0,,,1.0,,1.0,,,,1.0
valcleivc153,0.0,,,128.33,,,,,,1.0,,,3.0,,,,,,1.0
valcleivc154,0.0,,,31.7,,,,,,4.0,,,21.0,,,,,,4.0
valcleivc157,0.0,,,38.74,,,,,,2.0,,,9.0,,,,,,2.0
valcleivc157a,0.0,,,35.16,,,,,,2.0,,,10.0,,,,,,2.0
valcleivc157b,0.0,,,50.25,,,,,,4.0,,,3.0,,,,,,4.0
valcleivc158,0.0,,,43.96,,,,,,3.0,,,12.0,,,,,,3.0
valcleivc158b,0.0,,,44.19,,0.0,,,,1.0,,,9.0,,1.0,,,,1.0
valcleivc158e,0.0,,,61.26,,,,,,1.0,,,3.0,,,,,,1.0
valcleivc158g,,,,44.99,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc158m,0.0,,,64.0,,,,,,3.0,,,1.0,,,,,,3.0
valcleivc158o,0.0,,,345.85,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc159,,,,162.69,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc160,0.0,,,33.1,,,,,,4.0,,,2.0,,,,,,4.0
valcleivc161,0.0,,,28.17,,,,,,7.0,,,11.0,,,,,,7.0
valcleivc161a,0.0,,,62.56,,0.0,,,,2.0,,,5.0,,1.0,,,,1.0
valcleivc161c,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc162,0.0,,,16.19,,,,,,9.0,,,207.0,,,,,,9.0
valcleivc163,0.0,,,34.63,,,,,,3.0,,,2.0,,,,,,3.0
valcleivc164,0.0,,,69.15,,,,,,1.0,,,8.0,,,,,,1.0
valcleivc166,0.0,,,28.16,,,,,,2.0,,,6.0,,,,,,2.0
valcleivc167,0.0,,,70.97,,0.0,,,,2.0,,,2.0,,1.0,,,,1.0
valcleivc168,0.0,,,9.19,,,,,,6.0,,,56.0,,,,,,6.0
valcleivc171h,0.0,,,67.2,,0.0,,,,2.0,,,4.0,,1.0,,,,1.0
valcleivc171n,,,,91.11,,0.0,,,,,,,23.0,,1.0,,,,1.0
valcleivc171v,,,,50.32,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc172,0.0,,,34.67,,,,,,2.0,,,1.0,,,,,,2.0
valcleivc173al,0.0,,,307.49,,,,,,3.0,,,2.0,,,,,,3.0
valcleivc174,0.0,,,52.36,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc200,0.0,,,79.91,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc202,0.0,,,15.45,,,,,,2.0,,,70.0,,,,,,2.0
valcleivc202a,0.0,,,18.66,,,,,,3.0,,,3.0,,,,,,3.0
valcleivc202b,0.0,,,17.84,,,,,,1.0,,,3.0,,,,,,1.0
valcleivc202c,0.0,,,17.42,,,,,,3.0,,,2.0,,,,,,3.0
valcleivc205,0.0,,,16.95,,,,,,1.0,,,4.0,,,,,,1.0
valcleivc206,0.0,,,15.45,,,,,,1.0,,,10.0,,,,,,1.0
valcleivc208,0.0,,,22.87,,,,,,2.0,,,1.0,,,,,,2.0
valcleivc210,,,,23.19,,0.0,,,,,,,86.0,,1.0,,,,1.0
valcleivc211,0.0,,,23.19,,,,,,3.0,,,12.0,,,,,,3.0
valcleivc214,0.0,,,40.67,,,,,,2.0,,,2.0,,,,,,2.0
valcleivc219,0.0,,,83.65,,,,,,2.0,,,3.0,,,,,,2.0
valcleivc222,0.0,,,22.75,,,,,,1.0,,,6.0,,,,,,1.0
valcleivc224,0.0,,,22.03,,,,,,1.0,,,7.0,,,,,,1.0
valcleivc225,0.0,,,18.97,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc227,0.0,,,83.65,,,,,,3.0,,,5.0,,,,,,3.0
valcleivc229,,,,32.74,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleivc232,0.0,,,26.22,,,,,,7.0,,,550.0,,,,,,7.0
valcleivc238,0.0,,,42.48,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc238a,0.0,,,35.62,,,,,,4.0,,,2.0,,,,,,4.0
valcleivc240,0.0,,,157.35,,,,,,1.0,,,4.0,,,,,,1.0
valcleivc247,0.0,,,104.15,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc253l,0.0,,,203.39,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc301,,,,74.66,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc303,0.0,,,12.8,,,,,,1.0,,,5.0,,,,,,1.0
valcleivc306,0.0,,,38.7,,,,,,1.0,,,4.0,,,,,,1.0
valcleivc308,,,,30.0,0.0,,,,,,,,2.0,4.0,,,,,4.0
valcleivc310,0.0,,,128.09,,,,,,1.0,,,4.0,,,,,,1.0
valcleivc310a,,,,60.72,,0.0,,,,,,,6.0,,1.0,,,,1.0
valcleivc311al,0.0,,,116.27,,,,,,3.0,,,3.0,,,,,,3.0
valcleivc312c,0.0,,,53.91,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc312h,0.0,,,32.28,,,,,,1.0,,,6.0,,,,,,1.0
valcleivc313,0.0,,,53.12,,,,,,2.0,,,4.0,,,,,,2.0
valcleivc317,0.0,,,64.02,,,,,,2.0,,,2.0,,,,,,2.0
valcleivc318,0.0,,,52.34,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc320,0.0,,,116.35,,,,,,1.0,,,4.0,,,,,,1.0
valcleivc333,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
valcleivc333a,,,,226.5,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc334,0.0,,,81.09,,0.0,,,,1.0,,,65.0,,1.0,,,,1.0
valcleivc402f,0.0,,,43.07,,,,,,3.0,,,4.0,,,,,,3.0
valcleivc403,0.0,,,5.61,,,,,,3.0,,,139.0,,,,,,3.0
valcleivc406,0.0,,,12.86,,,,,,2.0,,,27.0,,,,,,2.0
valcleivc409a,0.0,,,19.46,,,,,,10.0,,,16.0,,,,,,10.0
valcleivc411a,0.0,,,18.46,,,,,,1.0,,,5.0,,,,,,1.0
valcleivc414c,0.0,,,81.39,,,,,,4.0,,,8.0,,,,,,4.0
valcleivc421,0.0,,,51.08,,,,,,2.0,,,1.0,,,,,,2.0
valcleivc423,0.0,,,19.57,,,,,,3.0,,,50.0,,,,,,3.0
valcleivc427,0.0,,,21.58,,,,,,7.0,,,40.0,,,,,,7.0
valcleivc427a,0.0,,,22.54,,,,,,6.0,,,70.0,,,,,,6.0
valcleivc428,0.0,,,81.02,,0.0,,,,1.0,,,147.0,,1.0,,,,1.0
valcleivc430,0.0,,,12.26,,,,,,2.0,,,9.0,,,,,,2.0
valcleivc431a,0.0,,,278.31,,,,,,1.0,,,6.0,,,,,,1.0
valcleivc440,0.0,,,16.89,,,,,,4.0,,,50.0,,,,,,4.0
valcleivc440a,0.0,,,53.55,,,,,,5.0,,,25.0,,,,,,5.0
valcleivc440d,,,,97.15,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleivc600,0.0,,,102.81,,,,,,2.0,,,8.0,,,,,,2.0
valcleivc600a,0.0,,,39.9,,,,,,2.0,,,5.0,,,,,,2.0
valcleivc603a,0.0,,,82.76,,,,,,2.0,,,7.0,,,,,,2.0
valcleivc603c,0.0,,,100.89,,,,,,1.0,,,6.0,,,,,,1.0
valcleivc603k,,,,118.28,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc603l,,,,108.09,,0.0,,,,,,,13.0,,1.0,,,,1.0
valcleivc606,,,,99.73,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc607,0.0,,,80.12,,0.0,,,,5.0,,,2.0,,1.0,,,,1.0
valcleivc607a,0.0,,,62.7,,0.0,,,,2.0,,,6.0,,1.0,,,,1.0
valcleivc609,0.0,,,81.6,,0.0,,,,2.0,,,4.0,,1.0,,,,1.0
valcleivc610,,,,83.34,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc611,,,,211.27,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc614,0.0,,,100.32,,,,,,2.0,,,17.0,,,,,,2.0
valcleivc614a,0.0,,,114.29,,,,,,6.0,,,3.0,,,,,,6.0
valcleivc615,0.0,,,142.61,,,,,,4.0,,,12.0,,,,,,4.0
valcleivc615a,0.0,,,308.44,,,,,,8.0,,,4.0,,,,,,8.0
valcleivc615aal,0.0,,,361.47,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc615c,0.0,,,241.59,,,,,,1.0,,,2.0,,,,,,1.0
valcleivc615w,0.0,,,154.97,,,,,,1.0,,,12.0,,,,,,1.0
valcleivc616,0.0,,,162.84,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc620,,,,49.47,0.0,,,,,,,,4.0,1.0,,,,,1.0
valcleivc630,0.0,,,115.13,,,,,,2.0,,,3.0,,,,,,2.0
valcleivc632,0.0,,,57.21,,,,,,1.0,,,8.0,,,,,,1.0
valcleivc633,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
valcleivc635,,,,31.48,,0.0,,,,,,,4.0,,1.0,,,,1.0
valcleivc637a,0.0,,,199.01,,,,,,3.0,,,1.0,,,,,,3.0
valcleivc637b,0.0,,,83.49,,,,,,1.0,,,5.0,,,,,,1.0
valcleivc637d,,,,159.41,,0.0,,,,,,,8.0,,1.0,,,,1.0
valcleivc637f,0.0,,,243.38,,0.0,,,,2.0,,,9.0,,1.0,,,,1.0
valcleivc637g,0.0,,,170.48,,,,,,1.0,,,24.0,,,,,,1.0
valcleivc637n,,,,333.18,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc637p,,,,122.13,,0.0,,,,,,,6.0,,1.0,,,,1.0
valcleivc638,0.0,,,140.31,,,,,,2.0,,,13.0,,,,,,2.0
valcleivc639,0.0,,,107.1,,,,,,1.0,,,56.0,,,,,,1.0
valcleivc640,,,,95.9,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc655,0.0,,,56.71,,,,,,1.0,,,7.0,,,,,,1.0
valcleivc657,0.0,,,60.52,,,,,,2.0,,,14.0,,,,,,2.0
valcleivc659,0.0,,,100.26,,,,,,1.0,,,1.0,,,,,,1.0
valcleivc659a,0.0,,,107.81,,,,,,2.0,,,1.0,,,,,,2.0
valcleivc660,,,,211.01,,0.0,,,,,,,3.0,,1.0,,,,1.0
valcleivc662,0.0,,,36.65,,,,,,10.0,,,6.0,,,,,,10.0
valcleivc662al,0.0,,,63.15,,,,,,4.0,,,2.0,,,,,,4.0
valcleivc662c,0.0,,,351.18,,,,,,3.0,,,1.0,,,,,,3.0
valcleivc662e,0.0,,,31.8,,,,,,6.0,,,12.0,,,,,,6.0
valcleivc662f,0.0,,,84.65,,,,,,1.0,,,3.0,,,,,,1.0
valcleivc681,0.0,,,121.4,,,,,,5.0,,,1.0,,,,,,5.0
valcleivc682a,0.0,,,87.33,,,,,,4.0,,,2.0,,,,,,4.0
valcleivc682b,0.0,,,87.33,,,,,,2.0,,,5.0,,,,,,2.0
valcleivc682g,,,,77.09,,0.0,,,,,,,20.0,,1.0,,,,1.0
valcleivc690a,,,,188.04,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivc691,,,,51.91,,0.0,,,,,,,2.0,,1.0,,,,1.0
valcleivc692,0.0,,,94.43,,0.0,,,,1.0,,,19.0,,1.0,,,,1.0
valcleivc693,,,,192.93,,0.0,,,,,,,1.0,,1.0,,,,1.0
valcleivd1002,0.0,,,215.4,,,,,,1.0,,,2.0,,,,,,1.0
valcleivd1003a,0.0,,,535.97,,,,,,1.0,,,4.0,,,,,,1.0
vibrasild1671,,,,28.76,,0.0,,,,,,,1.0,,1.0,,,,1.0
vibrasild1963r,,,,37.83,,0.0,,,,,,,6.0,,1.0,,,,1.0
vibrasilf1257,,,,27.11,,0.0,,,,,,,16.0,,1.0,,,,1.0
vibrasilf1260,,,,38.04,,0.0,,,,,,,1.0,,1.0,,,,1.0
vibrasilft1091,,,,53.89,,0.0,,,,,,,4.0,,1.0,,,,1.0
vibrasilg1102,,,,34.11,,0.0,,,,,,,5.0,,1.0,,,,1.0
vibrasilg1202,,,,7.01,,0.0,,,,,,,4.0,,1.0,,,,1.0
vibrasilkcv0298,,,,16.8,,0.0,,,,,,,4.0,,1.0,,,,1.0
vibrasilkv0145,,,,11.21,,0.0,,,,,,,1.0,,1.0,,,,1.0
vibrasilv1037,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
vibrasilv1222,,,,20.99,,0.0,,,,,,,40.0,,1.0,,,,1.0
vibrasilv1305,,,,3.82,,0.0,,,,,,,10.0,,1.0,,,,1.0
vibrasilv1360,,,,12.7,,0.0,,,,,,,26.0,,1.0,,,,1.0
viemar200008,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
viemar200009,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
