,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
sampel3120,131.59,,,,,142.14,,,,0.0,,,,,0.0,,,,0.0
sampel3124,105.54,,,,,109.03,,,,0.0,,,,,0.0,,,,0.0
sampel3125,211.59,,,,,206.62,,,,0.0,,,,,0.0,,,,0.0
sampel3133,100.63,,,,,123.54,,,,0.0,,,,,0.0,,,,0.0
sampel3134,126.81,,,,,154.32,,,,0.0,,,,,0.0,,,,0.0
sampel3135,127.36,,,,,154.75,,,,0.0,,,,,0.0,,,,0.0
sampel3141,66.94,,,,,81.42,,,,0.0,,,,,0.0,,,,0.0
sampel3143,34.16,,,,,39.68,,,,0.0,,,,,0.0,,,,0.0
sampel3144,39.48,,,,,46.57,,,,0.0,,,,,0.0,,,,0.0
sampel3160,116.71,,,,,139.94,,,,0.0,,,,,0.0,,,,0.0
sampel3171,90.79,,,,,86.54,,,,0.0,,,,,0.0,,,,0.0
sampel3178,112.03,,,,,136.45,,,,0.0,,,,,0.0,,,,0.0
sampel3637,,,,9.01,,13.1,,,,,,,1.0,,0.0,,,,1.0
sampel3711,40.59,,,,,44.32,,,,0.0,,,,,0.0,,,,0.0
sampel3772,59.28,,,,,70.19,,,,0.0,,,,,0.0,,,,0.0
sampel4009,90.07,,,,,101.89,,,,0.0,,,,,0.0,,,,0.0
sampel4812,11.01,,,,,13.07,,,,0.0,,,,,0.0,,,,0.0
sampel4824,15.47,,,,,20.07,,,,0.0,,,,,0.0,,,,0.0
sampel4824a,15.99,,,,,20.73,,,,0.0,,,,,0.0,,,,0.0
sampel4847,34.75,,,,,40.54,,,,0.0,,,,,0.0,,,,0.0
sampel4855,31.84,,,,,32.43,,,,0.0,,,,,0.0,,,,0.0
sampel4860,52.68,,,,,57.63,,,,0.0,,,,,0.0,,,,0.0
sampel4866,61.79,,,,,57.44,,,,0.0,,,,,0.0,,,,0.0
sampel4868,18.38,,,,,21.92,,,,0.0,,,,,0.0,,,,0.0
sampel4869a,27.48,,,,,26.74,,,,0.0,,,,,0.0,,,,0.0
sampel4871,35.71,,,,,41.65,,,,0.0,,,,,0.0,,,,0.0
sampel4872,31.77,,,,,28.76,,,,0.0,,,,,0.0,,,,0.0
sampel4881,27.67,,,,,30.08,,,,0.0,,,,,0.0,,,,0.0
sampel4882,12.83,,,,,16.38,,,,0.0,,,,,0.0,,,,0.0
sampel4893,24.81,,,,,30.36,,,,0.0,,,,,0.0,,,,0.0
sampel4919,68.07,,,,,81.9,,,,0.0,,,,,0.0,,,,0.0
sampel4940,16.22,,,,,19.68,,,,0.0,,,,,0.0,,,,0.0
sampel4946,20.16,,,,,23.35,,,,0.0,,,,,0.0,,,,0.0
sampel4950a,165.61,,,,,205.78,,,,0.0,,,,,0.0,,,,0.0
sampel4951a,232.77,,,,,217.29,,,,0.0,,,,,0.0,,,,0.0
sampel4953,186.95,,,,,161.29,,,,0.0,,,,,0.0,,,,0.0
sampel4954,107.47,,,,,128.04,,,,0.0,,,,,0.0,,,,0.0
sampel4955,164.69,,,,,157.42,,,,0.0,,,,,0.0,,,,0.0
sampel4979,142.49,,,,,175.11,,,,0.0,,,,,0.0,,,,0.0
sampel4985,60.9,,,,,51.25,,,,0.0,,,,,0.0,,,,0.0
sampel4986,31.55,,,,,35.76,,,,0.0,,,,,0.0,,,,0.0
sampel7016,94.66,,,,,83.57,,,,0.0,,,,,0.0,,,,0.0
sampel7027,,,,19.8,,30.96,,,,,,,47.0,,0.0,,,,47.0
sampel7030,,,,5.45,,8.36,,,,,,,20.0,,0.0,,,,20.0
sampel7620,45.97,,,,,40.41,,,,0.0,,,,,0.0,,,,0.0
sampel8026,29.5,,,,,32.73,,,,0.0,,,,,0.0,,,,0.0
sampel8028,40.62,,,,,50.56,,,,0.0,,,,,0.0,,,,0.0
sampel8059,24.96,,,,,29.33,,,,0.0,,,,,0.0,,,,0.0
sampel8060,30.48,,,,,35.17,,,,0.0,,,,,0.0,,,,0.0
sampel8062,30.99,,,,,36.76,,,,0.0,,,,,0.0,,,,0.0
sampel8063,27.4,,,,,32.2,,,,0.0,,,,,0.0,,,,0.0
sampel8120,35.93,,,,,33.18,,,,0.0,,,,,0.0,,,,0.0
sampel8149,40.18,,,,,45.4,,,,0.0,,,,,0.0,,,,0.0
sampel8150,139.52,,,,,155.63,,,,0.0,,,,,0.0,,,,0.0
sampel8150s,,,,181.59,,271.73,,,,,,,1.0,,0.0,,,,1.0
sampel8151,110.78,,,,,132.94,,,,0.0,,,,,0.0,,,,0.0
sampel8152,68.58,,,,,79.77,,,,0.0,,,,,0.0,,,,0.0
sampel8170,61.7,,,,,51.43,,,,0.0,,,,,0.0,,,,0.0
sampel8171,52.23,,,,,62.88,,,,0.0,,,,,0.0,,,,0.0
sampel8176,41.08,,,,,44.93,,,,0.0,,,,,0.0,,,,0.0
sampel8181,78.58,,,,,75.08,,,,0.0,,,,,0.0,,,,0.0
sampel8190,83.28,,,,,98.74,,,,0.0,,,,,0.0,,,,0.0
sampel8198,26.22,,,,,30.29,,,,0.0,,,,,0.0,,,,0.0
sampel8229,31.78,,,,,45.07,,,,0.0,,,,,0.0,,,,0.0
sampel8232,18.17,,,,,20.1,,,,0.0,,,,,0.0,,,,0.0
sampel8238,34.98,,,,,40.62,,,,0.0,,,,,0.0,,,,0.0
sampel8251,121.54,,,,,146.77,,,,0.0,,,,,0.0,,,,0.0
sampel8290,29.5,,,,,36.74,,,,0.0,,,,,0.0,,,,0.0
sampel8291,30.79,,,,,38.34,,,,0.0,,,,,0.0,,,,0.0
sampel8316,26.1,,,,,30.14,,,,0.0,,,,,0.0,,,,0.0
sampel8328,26.69,,,,,24.97,,,,0.0,,,,,0.0,,,,0.0
sampel8329,42.13,,,,,51.25,,,,0.0,,,,,0.0,,,,0.0
sampel8340,52.06,,,,,48.52,,,,0.0,,,,,0.0,,,,0.0
sampel8382,52.5,,,,,45.72,,,,0.0,,,,,0.0,,,,0.0
sampel8388,121.88,,,,,99.33,,,,0.0,,,,,0.0,,,,0.0
sampel8396,154.22,,,,,143.87,,,,0.0,,,,,0.0,,,,0.0
sampel8419,55.7,,,,,45.24,,,,0.0,,,,,0.0,,,,0.0
sampel8458,185.76,,,,,184.47,,,,0.0,,,,,0.0,,,,0.0
sampel8490,166.31,,,,,118.13,,,,0.0,,,,,0.0,,,,0.0
sampelsk110bd,128.52,,,,,138.79,,,,0.0,,,,,0.0,,,,0.0
sampelsk200bs,47.51,,,,,56.33,,,,0.0,,,,,0.0,,,,0.0
sampelsk314s,81.82,,,,,104.18,,,,0.0,,,,,0.0,,,,0.0
sampelsk400s,76.57,,,,,57.84,,,,0.0,,,,,0.0,,,,0.0
sampelsk420s,69.71,,,,,81.11,,,,0.0,,,,,0.0,,,,0.0
sampelsk816s,79.8,,,,,96.5,,,,0.0,,,,,0.0,,,,0.0
sampelsk817d,203.95,,,,,217.07,,,,0.0,,,,,0.0,,,,0.0
sampelsk817e,229.11,,,,,217.07,,,,0.0,,,,,0.0,,,,0.0
skf62042rsh,26.45,,,,,,19.35,,,0.0,,,,,,22.0,,,22.0
skfvkc2241,76.4,,,,,,54.37,,,0.0,,,,,,4.0,,,4.0
skfvkc5052h,78.15,,,,,,63.46,,,0.0,,,,,,15.0,,,15.0
skfvkch101008,188.73,,,,,,182.99,,,0.0,,,,,,4.0,,,4.0
skfvkch101097,466.65,,,,,,301.22,,,0.0,,,,,,4.0,,,4.0
skfvkch101153,256.97,,,,,,182.28,,,0.0,,,,,,4.0,,,4.0
skfvkch1503901,192.78,,,,,,123.42,,,0.0,,,,,,11.0,,,11.0
skfvkch151017,278.46,,,,,,218.94,,,0.0,,,,,,11.0,,,11.0
skfvkch3102,277.81,,,,,,188.09,,,0.0,,,,,,4.0,,,4.0
skfvkch4723,127.85,,,,,,105.75,,,0.0,,,,,,4.0,,,4.0
skfvkch4739,249.72,,,,,,148.5,,,0.0,,,,,,11.0,,,11.0
skfvkch4896,249.0,,,,,,231.63,,,0.0,,,,,,15.0,,,15.0
skfvkds6070,37.32,,,,,,26.38,,,0.0,,,,,,33.0,,,33.0
skfvkm11113,226.74,,,,,,156.11,,,0.0,,,,,,11.0,,,11.0
skfvkm12206h,115.35,,,,,,85.58,,,0.0,,,,,,11.0,,,11.0
skfvkm16003h,67.99,,,,,,44.8,,,0.0,,,,,,11.0,,,11.0
skfvkm21004,126.41,,,,,,57.79,,,0.0,,,,,,4.0,,,4.0
skfvkm23230,183.1,,,,,,113.46,,,0.0,,,,,,4.0,,,4.0
skfvkm36031,47.48,,,,,,30.75,,,0.0,,,,,,11.0,,,11.0
skfvkm4753,90.53,,,,,,62.0,,,0.0,,,,,,4.0,,,4.0
skfvkm4759,149.94,,,,,,103.15,,,0.0,,,,,,11.0,,,11.0
skfvkm4762,170.77,,,,,,119.23,,,0.0,,,,,,4.0,,,4.0
skfvkm4790,73.16,,,,,,59.57,,,0.0,,,,,,11.0,,,11.0
skfvkm4797,252.47,,,,,,209.39,,,0.0,,,,,,4.0,,,4.0
skfvkm4807,70.86,,,,,,45.79,,,0.0,,,,,,11.0,,,11.0
skfvkm4808,116.51,,,,,,77.26,,,0.0,,,,,,4.0,,,4.0
skfvkm4838,61.23,,,,,,35.76,,,0.0,,,,,,11.0,,,11.0
skfvkm4945,202.43,,,,,,165.23,,,0.0,,,,,,4.0,,,4.0
skfvkm75601,166.58,,,,,,127.62,,,0.0,,,,,,4.0,,,4.0
skfvkm85153,74.06,,,,,,53.28,,,0.0,,,,,,4.0,,,4.0
skfvkpc4571,141.54,,,,,,98.76,,,0.0,,,,,,8.0,,,8.0
skfvkpc4583,124.33,,,,,,112.86,,,0.0,,,,,,19.0,,,19.0
skfvkpc4591,105.0,,,,,,70.74,,,0.0,,,,,,33.0,,,33.0
skfvkpc4602,98.49,,,,,,82.14,,,0.0,,,,,,26.0,,,26.0
skfvkpc4920,314.42,,,,,,218.92,,,0.0,,,,,,8.0,,,8.0
skfvkt1000,537.17,,,,,,350.6,,,0.0,,,,,,11.0,,,11.0
syl201700,,,,106.55,,135.32,156.14,,,,,,30.0,,0.0,33.0,,,30.0
syl201702,,,,,,123.94,112.99,,,,,,,,0.0,33.0,,,33.0
syl201703,,,,44.74,,76.47,46.87,,,,,,260.0,,0.0,33.0,,,260.0
syl201705,,,,43.38,,78.24,46.5,,,,,,266.0,,0.0,33.0,,,266.0
syl201706,,,,64.43,,119.7,71.12,,,,,,113.0,,0.0,33.0,,,113.0
syl201708,84.38,,,,,,74.11,,,0.0,,,,,,4.0,,,4.0
syl201903,91.92,,,89.58,,,,,,0.0,,,2.0,,,,,,2.0
syl203000,,,,61.04,,,59.85,,,,,,81.0,,,33.0,,,33.0
syl203001,,,,36.61,,33.85,37.25,,,,,,489.0,,0.0,33.0,,,0.0
syl203002,62.06,,,61.12,,96.93,59.38,,,0.0,,,12.0,,0.0,12.0,,,12.0
syl203003,,,,55.12,,94.55,55.83,,,,,,35.0,,0.0,33.0,,,35.0
syl203004,,,,56.96,,99.17,57.87,,,,,,73.0,,0.0,33.0,,,73.0
syl203005,,,,71.31,,65.66,75.19,,,,,,25.0,,0.0,26.0,,,0.0
syl203007,49.23,,,51.76,,,49.78,,,0.0,,,48.0,,,26.0,,,0.0
syl203008,,,,42.33,,,42.64,,,,,,18.0,,,26.0,,,18.0
syl203009,72.98,,,62.01,,,,,,0.0,,,2.0,,,,,,2.0
syl203015,,,,110.66,,,122.13,,,,,,14.0,,,33.0,,,14.0
syl203102,,,,53.34,,53.62,54.75,,,,,,59.0,,0.0,33.0,,,59.0
syl203103,,,,63.16,,60.5,,,,,,,106.0,,0.0,,,,0.0
syl203105,,,,37.98,,36.61,38.9,,,,,,14.0,,0.0,33.0,,,0.0
syl203107,,,,48.31,,43.45,49.18,,,,,,28.0,,0.0,33.0,,,0.0
syl203801,,,,,,109.78,61.92,,,,,,,,0.0,26.0,,,26.0
syl206500,77.0,,,,,,79.8,,,0.0,,,,,,15.0,,,0.0
syl207000,,,,47.84,,48.09,,,,,,,22.0,,0.0,,,,22.0
syl207602,,,,87.29,,159.62,97.8,,,,,,75.0,,0.0,33.0,,,75.0
syl207604,87.64,,,74.17,,,75.62,,,0.0,,,34.0,,,33.0,,,34.0
syl207605,,,,79.48,,,83.14,,,,,,14.0,,,15.0,,,14.0
syl207606,65.0,,,,,102.13,,,,0.0,,,,,0.0,,,,0.0
syl207607,81.21,,,,,132.65,,,,0.0,,,,,0.0,,,,0.0
syl208800,69.5,,,,,,124.79,,,0.0,,,,,,19.0,,,0.0
syl208802,130.14,,,115.02,,,101.74,,,0.0,,,17.0,,,33.0,,,33.0
syls1020,25.61,,,,,,16.79,,,0.0,,,,,,4.0,,,4.0
syls1021,47.95,,,,,,37.94,,,0.0,,,,,,26.0,,,26.0
syls1024,52.69,,,,,,42.32,,,0.0,,,,,,11.0,,,11.0
syls1042,69.75,,,,,,58.38,,,0.0,,,,,,33.0,,,33.0
syls1043,50.63,,,,,,49.72,,,0.0,,,,,,11.0,,,11.0
syls1044,51.76,,,,,,59.78,,,0.0,,,,,,33.0,,,0.0
syls1046,55.73,,,,,,50.88,,,0.0,,,,,,11.0,,,11.0
syls1047,62.45,,,,,,53.97,,,0.0,,,,,,22.0,,,22.0
syls1048,87.87,,,,,,74.63,,,0.0,,,,,,26.0,,,26.0
syls1080,34.37,,,,,,28.28,,,0.0,,,,,,4.0,,,4.0
syls1081,55.68,,,,,,42.11,,,0.0,,,,,,22.0,,,22.0
syls1082,40.17,,,,,,38.35,,,0.0,,,,,,4.0,,,4.0
syls1083,79.22,,,,,,71.92,,,0.0,,,,,,11.0,,,11.0
syls1086,31.65,,,,,,21.61,,,0.0,,,,,,11.0,,,11.0
syls1087,20.4,,,,,,14.47,,,0.0,,,,,,11.0,,,11.0
syls1088,27.33,,,,,,19.39,,,0.0,,,,,,11.0,,,11.0
syls1089,24.37,,,,,,17.89,,,0.0,,,,,,11.0,,,11.0
syls1091,17.87,,,,,,19.23,,,0.0,,,,,,33.0,,,0.0
syls1093,38.86,,,,,,39.96,,,0.0,,,,,,11.0,,,0.0
syls1094,63.1,,,,,,51.49,,,0.0,,,,,,4.0,,,4.0
syls1097,32.93,,,,,,27.28,,,0.0,,,,,,33.0,,,33.0
syls1098,62.55,,,,,,46.07,,,0.0,,,,,,22.0,,,22.0
syls1099,45.17,,,,,,39.93,,,0.0,,,,,,22.0,,,22.0
syls1101,105.57,,,,,,85.92,,,0.0,,,,,,11.0,,,11.0
syls1104,80.46,,,,,,66.12,,,0.0,,,,,,11.0,,,11.0
syls1105,38.93,,,,,,31.38,,,0.0,,,,,,33.0,,,33.0
syls1109,75.41,,,,,,56.4,,,0.0,,,,,,33.0,,,33.0
syls1146,64.92,,,,,,50.98,,,0.0,,,,,,33.0,,,33.0
syls1151,77.17,,,,,,59.32,,,0.0,,,,,,11.0,,,11.0
syls1152,31.9,,,,,,36.68,,,0.0,,,,,,11.0,,,0.0
syls1153,41.71,,,,,,39.83,,,0.0,,,,,,22.0,,,22.0
syls1156,47.0,,,,,,48.67,,,0.0,,,,,,11.0,,,0.0
syls1175,86.2,,,,,,67.82,,,0.0,,,,,,4.0,,,4.0
syls1180,69.4,,,,,,68.45,,,0.0,,,,,,22.0,,,22.0
syls1183,31.27,,,,,,21.8,,,0.0,,,,,,11.0,,,11.0
syls1184,19.59,,,,,,16.43,,,0.0,,,,,,4.0,,,4.0
syls1187,26.19,,,,,,18.35,,,0.0,,,,,,4.0,,,4.0
syls1189,25.92,,,,,,24.61,,,0.0,,,,,,11.0,,,11.0
syls1192,46.93,,,,,,39.15,,,0.0,,,,,,4.0,,,4.0
syls1194,34.87,,,,,,32.34,,,0.0,,,,,,4.0,,,4.0
syls1195,29.73,,,,,,23.6,,,0.0,,,,,,33.0,,,33.0
syls1196,40.72,,,,,,34.08,,,0.0,,,,,,11.0,,,11.0
syls1200,58.34,,,,,,45.9,,,0.0,,,,,,11.0,,,11.0
syls1201,58.61,,,,,,44.34,,,0.0,,,,,,4.0,,,4.0
syls1203,51.14,,,,,,39.59,,,0.0,,,,,,4.0,,,4.0
syls1204,99.74,,,,,,85.31,,,0.0,,,,,,22.0,,,22.0
syls1214,61.97,,,,,,57.12,,,0.0,,,,,,4.0,,,4.0
syls1222,51.71,,,,,,44.75,,,0.0,,,,,,11.0,,,11.0
syls1223,22.95,,,,,,20.46,,,0.0,,,,,,11.0,,,11.0
syls1226,63.09,,,,,,48.72,,,0.0,,,,,,4.0,,,4.0
syls1227,32.74,,,,,,26.23,,,0.0,,,,,,33.0,,,33.0
syls1229,24.84,,,,,,23.57,,,0.0,,,,,,4.0,,,4.0
syls1230,37.73,,,,,,29.59,,,0.0,,,,,,33.0,,,33.0
syls1231,59.58,,,,,,50.42,,,0.0,,,,,,33.0,,,33.0
syls1232,44.49,,,,,,36.54,,,0.0,,,,,,22.0,,,22.0
syls1234,29.08,,,,,,21.92,,,0.0,,,,,,22.0,,,22.0
syls1235,52.98,,,,,,38.38,,,0.0,,,,,,22.0,,,22.0
syls1237,42.22,,,,,,37.74,,,0.0,,,,,,33.0,,,33.0
syls1243,72.58,,,,,,60.8,,,0.0,,,,,,11.0,,,11.0
syls1250,65.73,,,,,,53.24,,,0.0,,,,,,11.0,,,11.0
syls1254,69.26,,,,,,50.53,,,0.0,,,,,,11.0,,,11.0
syls1258,58.26,,,,,,47.41,,,0.0,,,,,,22.0,,,22.0
syls1259,73.26,,,,,,62.54,,,0.0,,,,,,33.0,,,33.0
syls1260,37.54,,,,,,38.85,,,0.0,,,,,,4.0,,,0.0
syls1261,64.98,,,,,,64.14,,,0.0,,,,,,33.0,,,33.0
syls1268,69.59,,,,,,97.19,,,0.0,,,,,,4.0,,,0.0
syls1270,60.85,,,,,,47.69,,,0.0,,,,,,26.0,,,26.0
syls1275,32.09,,,,,,30.36,,,0.0,,,,,,4.0,,,4.0
syls1277,47.26,,,,,,36.39,,,0.0,,,,,,11.0,,,11.0
syls1292,64.05,,,,,,50.21,,,0.0,,,,,,11.0,,,11.0
syls1294,45.68,,,,,,41.83,,,0.0,,,,,,4.0,,,4.0
syls1311,67.15,,,,,,49.15,,,0.0,,,,,,11.0,,,11.0
syls1312,40.96,,,,,,42.72,,,0.0,,,,,,33.0,,,0.0
syls1317,60.94,,,,,,48.22,,,0.0,,,,,,11.0,,,11.0
syls1319,98.78,,,,,,97.44,,,0.0,,,,,,11.0,,,11.0
syls1326,52.14,,,,,,52.47,,,0.0,,,,,,11.0,,,0.0
syls1327,47.4,,,,,,46.0,,,0.0,,,,,,11.0,,,11.0
syls1338,108.22,,,,,,92.82,,,0.0,,,,,,15.0,,,15.0
syls1343,51.07,,,,,,43.13,,,0.0,,,,,,22.0,,,22.0
syls1344,67.82,,,,,,57.95,,,0.0,,,,,,4.0,,,4.0
syls1348,71.57,,,,,,61.34,,,0.0,,,,,,8.0,,,8.0
syls1350,66.67,,,,,,61.83,,,0.0,,,,,,22.0,,,22.0
syls1351,57.51,,,,,,53.27,,,0.0,,,,,,26.0,,,26.0
syls1359,103.93,,,,,,87.05,,,0.0,,,,,,11.0,,,11.0
syls1382,67.29,,,,,,52.5,,,0.0,,,,,,4.0,,,4.0
syls1383,57.34,,,,,,47.88,,,0.0,,,,,,22.0,,,22.0
syls1386,54.25,,,,,,42.94,,,0.0,,,,,,4.0,,,4.0
syls1388,89.6,,,,,,68.47,,,0.0,,,,,,15.0,,,15.0
syls1391,112.01,,,,,,89.86,,,0.0,,,,,,4.0,,,4.0
syls1392,97.48,,,,,,83.37,,,0.0,,,,,,22.0,,,22.0
syls1398,81.59,,,,,,65.46,,,0.0,,,,,,11.0,,,11.0
syls1400,55.6,,,,,,51.23,,,0.0,,,,,,4.0,,,4.0
syls1401,13.11,,,,,,12.0,,,0.0,,,,,,11.0,,,11.0
syls1402,19.48,,,,,,12.75,,,0.0,,,,,,33.0,,,33.0
syls1405,21.78,,,,,,22.23,,,0.0,,,,,,11.0,,,0.0
syls1406,29.43,,,,,,21.6,,,0.0,,,,,,22.0,,,22.0
syls1410,57.82,,,,,,57.05,,,0.0,,,,,,22.0,,,22.0
syls1417,51.04,,,,,,38.81,,,0.0,,,,,,4.0,,,4.0
syls1418,69.94,,,,,,54.95,,,0.0,,,,,,33.0,,,33.0
syls1419,58.89,,,,,,57.16,,,0.0,,,,,,33.0,,,33.0
syls1421,71.23,,,,,,61.7,,,0.0,,,,,,33.0,,,33.0
syls1671,96.15,,,,,,77.89,,,0.0,,,,,,15.0,,,15.0
syls1675,101.62,,,,,,81.91,,,0.0,,,,,,11.0,,,11.0
syls2041,75.86,,,,,,68.66,,,0.0,,,,,,4.0,,,4.0
syls2047,79.35,,,,,,67.79,,,0.0,,,,,,11.0,,,11.0
syls2091,82.45,,,,,,69.65,,,0.0,,,,,,4.0,,,4.0
syls2099,41.55,,,,,,32.2,,,0.0,,,,,,33.0,,,33.0
syls2105,88.79,,,,,,73.3,,,0.0,,,,,,11.0,,,11.0
syls2114,61.03,,,,,,52.15,,,0.0,,,,,,33.0,,,33.0
syls2115,67.99,,,,,,58.09,,,0.0,,,,,,33.0,,,33.0
syls2116,99.16,,,,,,72.67,,,0.0,,,,,,4.0,,,4.0
syls2117,59.0,,,,,,50.41,,,0.0,,,,,,26.0,,,26.0
syls2118,87.18,,,,,,74.48,,,0.0,,,,,,22.0,,,22.0
syls2119,101.22,,,,,,80.13,,,0.0,,,,,,4.0,,,4.0
syls2140,85.11,,,,,,64.93,,,0.0,,,,,,4.0,,,4.0
syls2146,90.44,,,,,,77.26,,,0.0,,,,,,33.0,,,33.0
syls2181,88.1,,,,,,76.15,,,0.0,,,,,,22.0,,,22.0
syls2182,41.85,,,,,,37.75,,,0.0,,,,,,33.0,,,33.0
syls2183,29.0,,,,,,27.54,,,0.0,,,,,,11.0,,,11.0
syls2184,31.48,,,,,,29.91,,,0.0,,,,,,22.0,,,22.0
syls2185,81.95,,,,,,70.02,,,0.0,,,,,,33.0,,,33.0
syls2186,35.95,,,,,,33.67,,,0.0,,,,,,33.0,,,33.0
syls2187,59.34,,,,,,56.33,,,0.0,,,,,,11.0,,,11.0
syls2188,88.04,,,,,,66.79,,,0.0,,,,,,4.0,,,4.0
syls2189,183.05,,,,,,149.96,,,0.0,,,,,,11.0,,,11.0
syls2191,78.32,,,,,,65.7,,,0.0,,,,,,22.0,,,22.0
syls2192,50.93,,,,,,40.09,,,0.0,,,,,,33.0,,,33.0
syls2232,63.76,,,,,,56.87,,,0.0,,,,,,11.0,,,11.0
syls2235,66.92,,,,,,60.37,,,0.0,,,,,,33.0,,,33.0
syls2237,32.72,,,,,,31.04,,,0.0,,,,,,11.0,,,11.0
syls2238,78.67,,,,,,67.22,,,0.0,,,,,,26.0,,,26.0
syls2239,30.8,,,,,,29.25,,,0.0,,,,,,11.0,,,11.0
syls2240,117.15,,,,,,100.09,,,0.0,,,,,,33.0,,,33.0
syls2252,102.3,,,,,,87.4,,,0.0,,,,,,33.0,,,33.0
syls2253,92.96,,,,,,79.44,,,0.0,,,,,,11.0,,,11.0
syls2254,58.83,,,,,,55.6,,,0.0,,,,,,8.0,,,8.0
syls2255,69.31,,,,,,53.47,,,0.0,,,,,,11.0,,,11.0
syls2263,78.84,,,,,,64.64,,,0.0,,,,,,11.0,,,11.0
syls2264,138.94,,,,,,90.71,,,0.0,,,,,,15.0,,,15.0
syls2268,95.49,,,,,,80.1,,,0.0,,,,,,11.0,,,11.0
syls2274,83.77,,,,,,82.64,,,0.0,,,,,,33.0,,,33.0
syls2276,70.38,,,,,,60.12,,,0.0,,,,,,11.0,,,11.0
syls2313,115.96,,,,,,83.61,,,0.0,,,,,,15.0,,,15.0
syls2315,65.94,,,,,,55.24,,,0.0,,,,,,11.0,,,11.0
syls2340,63.31,,,,,,62.47,,,0.0,,,,,,33.0,,,33.0
syls2341,139.81,,,,,,112.17,,,0.0,,,,,,22.0,,,22.0
syls2342,120.84,,,,,,96.94,,,0.0,,,,,,22.0,,,22.0
syls2343,83.05,,,,,,70.95,,,0.0,,,,,,33.0,,,33.0
syls2344,57.8,,,,,,57.04,,,0.0,,,,,,11.0,,,11.0
syls2345,90.09,,,,,,67.26,,,0.0,,,,,,22.0,,,22.0
syls2373,125.72,,,,,,89.27,,,0.0,,,,,,4.0,,,4.0
syls2374,95.72,,,,,,81.79,,,0.0,,,,,,22.0,,,22.0
syls2376,105.98,,,,,,98.19,,,0.0,,,,,,11.0,,,11.0
syls2383,62.0,,,,,,52.97,,,0.0,,,,,,33.0,,,33.0
syls2384,108.32,,,,,,98.03,,,0.0,,,,,,4.0,,,4.0
syls3116,108.52,,,,,,76.64,,,0.0,,,,,,22.0,,,22.0
syls3175,93.39,,,,,,78.24,,,0.0,,,,,,11.0,,,11.0
syls3176,60.67,,,,,,57.61,,,0.0,,,,,,33.0,,,33.0
syls3178,66.05,,,,,,69.01,,,0.0,,,,,,22.0,,,0.0
syls3179,95.95,,,,,,60.29,,,0.0,,,,,,11.0,,,11.0
syls3249,104.39,,,,,,84.94,,,0.0,,,,,,19.0,,,19.0
syls3260,98.33,,,,,,84.02,,,0.0,,,,,,4.0,,,4.0
syls3273,81.67,,,,,,69.79,,,0.0,,,,,,33.0,,,33.0
syls4081,136.83,,,,,,100.99,,,0.0,,,,,,11.0,,,11.0
syls4082,96.59,,,,,,74.36,,,0.0,,,,,,22.0,,,22.0
syls4213,105.17,,,,,,103.76,,,0.0,,,,,,33.0,,,33.0
syls4214,97.38,,,,,,84.95,,,0.0,,,,,,11.0,,,11.0
syls4217,89.67,,,,,,76.61,,,0.0,,,,,,4.0,,,4.0
syls4253,122.19,,,,,,104.4,,,0.0,,,,,,33.0,,,33.0
syls4254,121.62,,,,,,98.5,,,0.0,,,,,,15.0,,,15.0
syls4256,145.59,,,,,,98.76,,,0.0,,,,,,19.0,,,19.0
syls4381,95.17,,,,,,76.34,,,0.0,,,,,,22.0,,,22.0
syls5260,78.7,,,,,,68.4,,,0.0,,,,,,11.0,,,11.0
syls5263,76.44,,,,,,60.13,,,0.0,,,,,,11.0,,,11.0
syls5264,120.47,,,,,,114.15,,,0.0,,,,,,4.0,,,4.0
syls6260,60.25,,,,,,52.35,,,0.0,,,,,,33.0,,,33.0
syls6261,70.04,,,,,,56.74,,,0.0,,,,,,33.0,,,33.0
syls6264,127.65,,,,,,101.81,,,0.0,,,,,,19.0,,,19.0
syls7260,110.79,,,,,,94.75,,,0.0,,,,,,11.0,,,11.0
syls9177,76.5,,,,,,63.59,,,0.0,,,,,,33.0,,,33.0
syls9179,185.5,,,,,,124.35,,,0.0,,,,,,26.0,,,26.0
tanclickqc001,24.39,,,20.23,,,,,,0.0,,,95.0,,,,,,95.0
tanclickqc003,25.09,,,20.23,,,,,,0.0,,,65.0,,,,,,65.0
tanclickqc004,25.09,,,20.23,,,,,,0.0,,,35.0,,,,,,35.0
tanclickqc013,23.02,,,20.23,,,,,,0.0,,,10.0,,,,,,10.0
tanclickqc014,18.83,,,23.67,,,,,,0.0,,,20.0,,,,,,0.0
tanclickqc016,23.02,,,20.23,,,,,,0.0,,,25.0,,,,,,25.0
tanclickqc022,22.16,,,26.05,,,,,,0.0,,,10.0,,,,,,0.0
tanclickqc025,18.39,,,27.36,,,,,,0.0,,,10.0,,,,,,0.0
tanclickqc027,35.81,,,27.36,,,,,,0.0,,,45.0,,,,,,45.0
tanclickqc030,17.8,,,20.23,,,,,,0.0,,,40.0,,,,,,0.0
