COD COMPEL;COD FABRICA;QTDE EMBALAGEM;UNIDADE MEDIDA;DISPONIBILIDADE;PREÇO;FABRICANTE
VA0700267;VA0700267;4;Pc;Indisponível;26,49;MAHLE METAL LEVE S A
VA0701421;VA0701421;4;Pc;Indisponível;26,86;MAHLE METAL LEVE S A
VA1551A;VA1551A;4;Pc;Indisponível;9;ZF DO BRASIL LTDA
VA1784A;VA1784A;6;Pc;Indisponível;20;ZF DO BRASIL LTDA
VA2019A;VA2019A;6;Pc;Indisponível;18;ZF DO BRASIL LTDA
VA2388A;VA2388A;6;Pc;Indisponível;10;ZF DO BRASIL LTDA
VA2389A;VA2389A;6;Pc;Indisponível;10;ZF DO BRASIL LTDA
VA238A;VA238A;6;Pc;Indisponível;13;ZF DO BRASIL LTDA
VA239A;VA239A;6;Pc;Indisponível;13;ZF DO BRASIL LTDA
VA246E;VA246E;6;Pc;Indisponível;12;ZF DO BRASIL LTDA
VA282B;VA282B;6;Pc;Indisponível;9;ZF DO BRASIL LTDA
VA602A;VA602A;4;Pc;Indisponível;8,5;ZF DO BRASIL LTDA
VE0140014;VE0140014;4;Pc;Indisponível;30,32;MAHLE METAL LEVE S A
VE0140025;VE0140025;4;Pc;A;34,91;MAHLE METAL LEVE S A
VE0140039;VE0140039;4;Pc;A;46,27;MAHLE METAL LEVE S A
VE0140071;VE0140071;4;Pc;Indisponível;31,67;MAHLE METAL LEVE S A
VE0140075;VE0140075;4;Pc;Indisponível;29,42;MAHLE METAL LEVE S A
VE0140085;VE0140085;4;Pc;Indisponível;23;MAHLE METAL LEVE S A
VE0140184;VE0140184;4;Pc;Indisponível;61,27;MAHLE METAL LEVE S A
VE0140248;VE0140248;8;Pc;Indisponível;33,84;MAHLE METAL LEVE S A
VE0141573;VE0141573;4;Pc;Indisponível;51,25;MAHLE METAL LEVE S A
VE0141576;VE0141576;4;Pc;Indisponível;47,7;MAHLE METAL LEVE S A
VE0180125;VE0180125;4;Pc;B;24,21;MAHLE METAL LEVE S A
VE0250001;VE0250001;4;Pc;A;31,4;MAHLE METAL LEVE S A
VE0250019;VE0250019;4;Pc;A;42,25;MAHLE METAL LEVE S A
VE0250051;VE0250051;4;Pc;Indisponível;29,71;MAHLE METAL LEVE S A
VE0250053;VE0250053;4;Pc;Indisponível;39,76;MAHLE METAL LEVE S A
VE0250059;VE0250059;4;Pc;Indisponível;19,19;MAHLE METAL LEVE S A
VE0250158;VE0250158;4;Pc;Indisponível;28,49;MAHLE METAL LEVE S A
VE0250161;VE0250161;5;Pc;Indisponível;18,33;MAHLE METAL LEVE S A
VE0250163;VE0250163;4;Pc;Indisponível;40,38;MAHLE METAL LEVE S A
VE0250164;VE0250164;4;Pc;Indisponível;41,56;MAHLE METAL LEVE S A
VE0250167;VE0250167;4;Pc;Indisponível;43,79;MAHLE METAL LEVE S A
VE0250169;VE0250169;4;Pc;Indisponível;66,71;MAHLE METAL LEVE S A
VE0250272;VE0250272;4;Pc;A;36,65;MAHLE METAL LEVE S A
VE0251476;VE0251476;4;Pc;A;47,11;MAHLE METAL LEVE S A
VE0251615;VE0251615;4;Pc;Indisponível;52,62;MAHLE METAL LEVE S A
VE044588;VE044588;4;Pc;Indisponível;44,47;MAHLE METAL LEVE S A
VE044598;VE044598;4;Pc;A;43,88;MAHLE METAL LEVE S A
VE0590042;VE0590042;4;Pc;Indisponível;32,89;MAHLE METAL LEVE S A
VE0590065;VE0590065;4;Pc;A;31,14;MAHLE METAL LEVE S A
VE0590171;VE0590171;4;Pc;Indisponível;44,16;MAHLE METAL LEVE S A
VE0590173;VE0590173;4;Pc;Indisponível;34,37;MAHLE METAL LEVE S A
VE0590175;VE0590175;4;Pc;Indisponível;54,31;MAHLE METAL LEVE S A
VE0590178;VE0590178;4;Pc;Indisponível;20,21;MAHLE METAL LEVE S A
VE0590182;VE0590182;4;Pc;Indisponível;28,43;MAHLE METAL LEVE S A
VE0630208;VE0630208;4;Pc;Indisponível;56,97;MAHLE METAL LEVE S A
VE0700008;VE0700008;4;Pc;Indisponível;32,54;MAHLE METAL LEVE S A
VE0700016;VE0700016;4;Pc;Indisponível;40,64;MAHLE METAL LEVE S A
VE0700021;VE0700021;4;Pc;Indisponível;49,58;MAHLE METAL LEVE S A
VE0700022;VE0700022;4;Pc;Indisponível;31,37;MAHLE METAL LEVE S A
VE0700027;VE0700027;4;Pc;Indisponível;34,63;MAHLE METAL LEVE S A
VE0700049;VE0700049;4;Pc;Indisponível;27,18;MAHLE METAL LEVE S A
VE0700062;VE0700062;4;Pc;Indisponível;16,92;MAHLE METAL LEVE S A
VE0700073;VE0700073;4;Pc;Indisponível;33,12;MAHLE METAL LEVE S A
VE0700077;VE0700077;4;Pc;Indisponível;23,1;MAHLE METAL LEVE S A
VE0700087;VE0700087;4;Pc;Indisponível;42,25;MAHLE METAL LEVE S A
VE0700190;VE0700190;4;Pc;Indisponível;41,15;MAHLE METAL LEVE S A
VE0700253;VE0700253;4;Pc;Indisponível;49,79;MAHLE METAL LEVE S A
VE0700268;VE0700268;4;Pc;Indisponível;38,97;MAHLE METAL LEVE S A
VE0701422;VE0701422;4;Pc;Indisponível;38,47;MAHLE METAL LEVE S A
VKBA3246;VKBA3246;1;Pc;Indisponível;255,84;SKF DO BRASIL LTDA
VKBA3429;VKBA3429;1;Pc;Indisponível;329,48;SKF DO BRASIL LTDA
VKBA3599;VKBA3599;1;Pc;Indisponível;338,37;SKF DO BRASIL LTDA
VKBA3600A;VKBA3600A;1;Pc;B;74,39;SKF DO BRASIL LTDA
VKBA3601A;VKBA3601A;1;Pc;B;122,65;SKF DO BRASIL LTDA
VKBA3644;VKBA3644;1;Pc;Indisponível;393,65;SKF DO BRASIL LTDA
VKBA3656;VKBA3656;1;Pc;Indisponível;384,93;SKF DO BRASIL LTDA
VKBA3975A;VKBA3975A;1;Pc;Indisponível;465,06;SKF DO BRASIL LTDA
VKBA4505;VKBA4505;1;Pc;A;90,41;SKF DO BRASIL LTDA
VKBA4506;VKBA4506;1;Pc;Indisponível;75,73;SKF DO BRASIL LTDA
VKBA4528;VKBA4528;1;Pc;A;59,99;SKF DO BRASIL LTDA
VKBA4529;VKBA4529;1;Pc;C;46,47;SKF DO BRASIL LTDA
VKBA4533;VKBA4533;1;Pc;C;80,28;SKF DO BRASIL LTDA
VKBA4544;VKBA4544;1;Pc;C;50,59;SKF DO BRASIL LTDA
VKBA4625;VKBA4625;1;Pc;Indisponível;133,59;SKF DO BRASIL LTDA
VKBA4687;VKBA4687;1;Pc;Indisponível;110,06;SKF DO BRASIL LTDA
VKBA4752;VKBA4752;1;Pc;Indisponível;449,69;SKF DO BRASIL LTDA
VKBA6502;VKBA6502;1;Pc;Indisponível;234,72;SKF DO BRASIL LTDA
VKBA6722;VKBA6722;1;Pc;Indisponível;342,86;SKF DO BRASIL LTDA
VKBA6726;VKBA6726;1;Pc;B;280,09;SKF DO BRASIL LTDA
VKBA6746B;VKBA6746B;1;Pc;Indisponível;289,41;SKF DO BRASIL LTDA
VKBA6780;VKBA6780;1;Pc;Indisponível;388,83;SKF DO BRASIL LTDA
VKBA6789;VKBA6789;1;Pc;Indisponível;695,62;SKF DO BRASIL LTDA
VKBA6802A;VKBA6802A;1;Pc;Indisponível;269,71;SKF DO BRASIL LTDA
VKBA6825A;VKBA6825A;1;Pc;A;141,56;SKF DO BRASIL LTDA
VKBA6831A;VKBA6831A;1;Pc;A;170,25;SKF DO BRASIL LTDA
VKBA6916A;VKBA6916A;1;Pc;B;220,89;SKF DO BRASIL LTDA
VKBA6917A;VKBA6917A;1;Pc;Indisponível;708,3;SKF DO BRASIL LTDA
VKBA7430A;VKBA7430A;1;Pc;Indisponível;402,39;SKF DO BRASIL LTDA
VKBA7490;VKBA7490;1;Pc;A;243,6;SKF DO BRASIL LTDA
VKBC20002;VKBC20002;1;Pc;B;132,86;SKF DO BRASIL LTDA
VKBC20006;VKBC20006;1;Pc;B;175,69;SKF DO BRASIL LTDA
VKBC20011;VKBC20011;1;Pc;A;201,91;SKF DO BRASIL LTDA
VKBC20012;VKBC20012;1;Pc;B;153,23;SKF DO BRASIL LTDA
VKBC20013;VKBC20013;1;Pc;A;153,23;SKF DO BRASIL LTDA
VKBC20014;VKBC20014;1;Pc;A;150,05;SKF DO BRASIL LTDA
VKBC20017;VKBC20017;1;Pc;A;127,23;SKF DO BRASIL LTDA
VKBC20020;VKBC20020;1;Pc;Indisponível;246,84;SKF DO BRASIL LTDA
VKBC20022;VKBC20022;1;Pc;Indisponível;294,93;SKF DO BRASIL LTDA
VKBC20023;VKBC20023;1;Un;Indisponível;141,64;SKF DO BRASIL LTDA
VKBC20029;VKBC20029;1;Pc;A;144,51;SKF DO BRASIL LTDA
VKBC20031;VKBC20031;1;Pc;A;172,17;SKF DO BRASIL LTDA
VKBC20033;VKBC20033;1;Pc;A;173,17;SKF DO BRASIL LTDA
VKBC20038;VKBC20038;1;Pc;Indisponível;165,65;SKF DO BRASIL LTDA
VKBC20045;VKBC20045;1;Pc;A;170,03;SKF DO BRASIL LTDA
VKBC20046;VKBC20046;1;Pc;Indisponível;94,81;SKF DO BRASIL LTDA
VKBC20058;VKBC20058;1;Pc;Indisponível;160,19;SKF DO BRASIL LTDA
VKBC20073;VKBC20073;1;Pc;Indisponível;337,07;SKF DO BRASIL LTDA
VKBC20090;VKBC20090;1;Pc;Indisponível;138,91;SKF DO BRASIL LTDA
VKBC20113;VKBC20113;1;Pc;Indisponível;280,68;SKF DO BRASIL LTDA
VKBC20212;VKBC20212;1;Pc;C;87,46;SKF DO BRASIL LTDA
VKBC3539;VKBC3539;1;Pc;B;108,24;SKF DO BRASIL LTDA
VKBC3540;VKBC3540;1;Pc;Indisponível;171,12;SKF DO BRASIL LTDA
VKBC3567;VKBC3567;1;Pc;Indisponível;178,82;SKF DO BRASIL LTDA
VKBC3570;VKBC3570;1;Pc;Indisponível;246,3;SKF DO BRASIL LTDA
VKBC3577;VKBC3577;1;Pc;C;104,43;SKF DO BRASIL LTDA
VKBC3583;VKBC3583;1;Pc;Indisponível;191,55;SKF DO BRASIL LTDA
VKBC4219;VKBC4219;1;Pc;A;154,33;SKF DO BRASIL LTDA
VKBC4220;VKBC4220;1;Pc;A;112,17;SKF DO BRASIL LTDA
VKBC4221;VKBC4221;1;Pc;A;85,47;SKF DO BRASIL LTDA
VKBC4222;VKBC4222;1;Pc;Indisponível;132,03;SKF DO BRASIL LTDA
VKBC4223;VKBC4223;1;Pc;Indisponível;0;SKF DO BRASIL LTDA
VKBC4224;VKBC4224;1;Pc;Indisponível;298,2;SKF DO BRASIL LTDA
VKBC4290;VKBC4290;1;Pc;A;118,46;SKF DO BRASIL LTDA
VKBC4501;VKBC4501;1;Pc;B;118,3;SKF DO BRASIL LTDA
VKBC4810;VKBC4810;1;Pc;Indisponível;516,37;SKF DO BRASIL LTDA
VKBC6001;VKBC6001;1;Pc;A;77,99;SKF DO BRASIL LTDA
VKBC6655;VKBC6655;1;Pc;Indisponível;413,79;SKF DO BRASIL LTDA
VKBC6656;VKBC6656;1;Pc;Indisponível;403,81;SKF DO BRASIL LTDA
VKBC6682;VKBC6682;1;Pc;A;175,81;SKF DO BRASIL LTDA
VKBC6714;VKBC6714;1;Pc;Indisponível;541,36;SKF DO BRASIL LTDA
VKBC6767;VKBC6767;1;Pc;Indisponível;147,89;SKF DO BRASIL LTDA
VKC2080;VKC2080;1;Pc;Indisponível;54,82;SKF DO BRASIL LTDA
VKC2091;VKC2091;1;Pc;A;91,26;SKF DO BRASIL LTDA
VKC2215;VKC2215;1;Pc;Indisponível;50,01;SKF DO BRASIL LTDA
VKC2241;VKC2241;1;Pc;A;59,4;SKF DO BRASIL LTDA
VKC2242A;VKC2242A;1;Pc;Indisponível;117,66;SKF DO BRASIL LTDA
VKC2242H;VKC2242H;1;Pc;Indisponível;86,27;SKF DO BRASIL LTDA
VKC2433;VKC2433;1;Pc;A;51,44;SKF DO BRASIL LTDA
VKC2516H;VKC2516H;1;Pc;B;43,19;SKF DO BRASIL LTDA
VKC2518;VKC2518;1;Pc;A;46,09;SKF DO BRASIL LTDA
VKC2523;VKC2523;1;Pc;Indisponível;47,64;SKF DO BRASIL LTDA
VKC5052H;VKC5052H;1;Pc;Indisponível;74,51;SKF DO BRASIL LTDA
VKC5168A;VKC5168A;1;Pc;Indisponível;75,04;SKF DO BRASIL LTDA
VKCH101008;VKCH101008;1;Pc;A;181,06;SKF DO BRASIL LTDA
VKCH101097;VKCH101097;1;Pc;Indisponível;200,67;SKF DO BRASIL LTDA
VKCH101128;VKCH101128;1;Pc;B;194,89;SKF DO BRASIL LTDA
VKCH101153;VKCH101153;1;Pc;A;200,22;SKF DO BRASIL LTDA
VKCH150310;VKCH150310;1;Pc;Indisponível;261,67;SKF DO BRASIL LTDA
VKCH15032;VKCH15032;1;Pc;A;186,35;SKF DO BRASIL LTDA
VKCH1503901;VKCH1503901;1;Pc;Indisponível;131,2;SKF DO BRASIL LTDA
VKCH1503902;VKCH1503902;1;Pc;A;160,53;SKF DO BRASIL LTDA
VKCH1505541;VKCH1505541;1;Pc;A;163,73;SKF DO BRASIL LTDA
VKCH1508547;VKCH1508547;1;Pc;A;199,61;SKF DO BRASIL LTDA
VKCH151017;VKCH151017;1;Pc;A;213,97;SKF DO BRASIL LTDA
VKCH151056;VKCH151056;1;Pc;A;170,59;SKF DO BRASIL LTDA
VKCH151103;VKCH151103;1;Pc;Indisponível;238,88;SKF DO BRASIL LTDA
VKCH151112;VKCH151112;1;Pc;Indisponível;308,13;SKF DO BRASIL LTDA
VKCH151127;VKCH151127;1;Pc;Indisponível;313,66;SKF DO BRASIL LTDA
VKCH190054;VKCH190054;1;Pc;A;203,07;SKF DO BRASIL LTDA
VKCH19030;VKCH19030;1;Pc;Indisponível;261,87;SKF DO BRASIL LTDA
VKCH2002241;VKCH2002241;1;Pc;Indisponível;159,56;SKF DO BRASIL LTDA
VKCH3102;VKCH3102;1;Pc;Indisponível;177,84;SKF DO BRASIL LTDA
VKCH4723;VKCH4723;1;Pc;B;123,53;SKF DO BRASIL LTDA
VKCH4724;VKCH4724;1;Pc;A;133,52;SKF DO BRASIL LTDA
VKCH4725;VKCH4725;1;Pc;Indisponível;233,25;SKF DO BRASIL LTDA
VKCH4726;VKCH4726;1;Pc;A;129,66;SKF DO BRASIL LTDA
VKCH4727;VKCH4727;1;Pc;Indisponível;185,22;SKF DO BRASIL LTDA
VKCH4728;VKCH4728;1;Pc;A;204,99;SKF DO BRASIL LTDA
VKCH4729;VKCH4729;1;Pc;A;166,19;SKF DO BRASIL LTDA
VKCH4734;VKCH4734;1;Pc;Indisponível;628,32;SKF DO BRASIL LTDA
VKCH4737;VKCH4737;1;Pc;Indisponível;337,17;SKF DO BRASIL LTDA
VKCH4738;VKCH4738;1;Pc;B;64,38;SKF DO BRASIL LTDA
VKCH4739;VKCH4739;1;Pc;B;161,16;SKF DO BRASIL LTDA
VKCH4740;VKCH4740;1;Pc;Indisponível;150,65;SKF DO BRASIL LTDA
VKCH4742;VKCH4742;1;Pc;Indisponível;290,87;SKF DO BRASIL LTDA
VKCH4744;VKCH4744;1;Pc;Indisponível;215,38;SKF DO BRASIL LTDA
VKCH4747;VKCH4747;1;Pc;A;140,07;SKF DO BRASIL LTDA
VKCH4748;VKCH4748;1;Pc;A;135,54;SKF DO BRASIL LTDA
VKCH4749;VKCH4749;1;Pc;Indisponível;280,37;SKF DO BRASIL LTDA
VKCH4750;VKCH4750;1;Pc;Indisponível;155,81;SKF DO BRASIL LTDA
VKCH4889;VKCH4889;1;Pc;A;236,67;SKF DO BRASIL LTDA
VKCH4890;VKCH4890;1;Pc;Indisponível;205,87;SKF DO BRASIL LTDA
VKCH4892;VKCH4892;1;Pc;Indisponível;241,1;SKF DO BRASIL LTDA
VKCH4894;VKCH4894;1;Pc;Indisponível;304,74;SKF DO BRASIL LTDA
VKCH4896;VKCH4896;1;Pc;Indisponível;230,53;SKF DO BRASIL LTDA
VKCH4897;VKCH4897;1;Pc;A;226,66;SKF DO BRASIL LTDA
VKCH4901;VKCH4901;1;Pc;Indisponível;264,09;SKF DO BRASIL LTDA
VKCH4902;VKCH4902;1;Pc;Indisponível;247,32;SKF DO BRASIL LTDA
VKCH4904;VKCH4904;1;Pc;Indisponível;331,92;SKF DO BRASIL LTDA
VKCH4906;VKCH4906;1;Pc;Indisponível;261,89;SKF DO BRASIL LTDA
VKCH4907;VKCH4907;1;Pc;Indisponível;261,89;SKF DO BRASIL LTDA
VKCH4909;VKCH4909;1;Pc;Indisponível;230,47;SKF DO BRASIL LTDA
VKCH4911;VKCH4911;1;Pc;Indisponível;241,19;SKF DO BRASIL LTDA
VKCH4912;VKCH4912;1;Pc;Indisponível;396,2;SKF DO BRASIL LTDA
VKCH4913;VKCH4913;1;Pc;Indisponível;326,2;SKF DO BRASIL LTDA
VKCH4916;VKCH4916;1;Pc;Indisponível;185,88;SKF DO BRASIL LTDA
VKCH4917;VKCH4917;1;Pc;Indisponível;142,16;SKF DO BRASIL LTDA
VKD35002;VKD35002;1;Pc;Indisponível;43,86;SKF DO BRASIL LTDA
VKDS6036;VKDS6036;1;Pc;Indisponível;21,9;SKF DO BRASIL LTDA
VKDS6040;VKDS6040;1;Pc;Indisponível;21,9;SKF DO BRASIL LTDA
VKDS6047;VKDS6047;1;Pc;Indisponível;29,9;SKF DO BRASIL LTDA
VKDS6057;VKDS6057;1;Pc;Indisponível;21,9;SKF DO BRASIL LTDA
VKDS6060;VKDS6060;1;Pc;Indisponível;22,9;SKF DO BRASIL LTDA
VKDS6068;VKDS6068;1;Pc;Indisponível;29,9;SKF DO BRASIL LTDA
VKDS6071;VKDS6071;1;Pc;Indisponível;22,9;SKF DO BRASIL LTDA
VKDS6173;VKDS6173;1;Pc;Indisponível;26,79;SKF DO BRASIL LTDA
VKDS6183;VKDS6183;1;Pc;Indisponível;13,9;SKF DO BRASIL LTDA
VKDS6184;VKDS6184;1;Pc;Indisponível;26,79;SKF DO BRASIL LTDA
VKDS6191;VKDS6191;1;Pc;Indisponível;29,9;SKF DO BRASIL LTDA
VKDS6192;VKDS6192;1;Pc;Indisponível;29,9;SKF DO BRASIL LTDA
VKDS6200;VKDS6200;1;Pc;Indisponível;29,9;SKF DO BRASIL LTDA
VKDS6204;VKDS6204;1;Pc;Indisponível;24,37;SKF DO BRASIL LTDA
VKDS6205;VKDS6205;1;Pc;Indisponível;10,9;SKF DO BRASIL LTDA
VKG2K05A;VKG2K05A;1;Po;C;21,14;SKF DO BRASIL LTDA
VKJP1067;VKJP1067;1;Pc;Indisponível;63,9;SKF DO BRASIL LTDA
VKJP1068;VKJP1068;1;Pc;Indisponível;66,9;SKF DO BRASIL LTDA
VKJP1073;VKJP1073;1;Pc;Indisponível;52,9;SKF DO BRASIL LTDA
VKJP1085;VKJP1085;1;Pc;Indisponível;54,9;SKF DO BRASIL LTDA
VKJP1098;VKJP1098;1;Pc;Indisponível;79,9;SKF DO BRASIL LTDA
VKJP14857;VKJP14857;1;Pc;Indisponível;11,16;SKF DO BRASIL LTDA
VKJP3037;VKJP3037;1;Pc;Indisponível;74,9;SKF DO BRASIL LTDA
VKJP8005;VKJP8005;1;Pc;A;79,9;SKF DO BRASIL LTDA
VKJP8017;VKJP8017;1;Pc;Indisponível;69,9;SKF DO BRASIL LTDA
VKJP84881;VKJP84881;1;Pc;Indisponível;21,9;SKF DO BRASIL LTDA
VKJP84887;VKJP84887;1;Pc;B;48,04;SKF DO BRASIL LTDA
VKJP84888;VKJP84888;1;Pc;A;47,5;SKF DO BRASIL LTDA
VKM03112;VKM03112;1;Pc;Indisponível;127,71;SKF DO BRASIL LTDA
VKM11000;VKM11000;1;Pc;C;53,83;SKF DO BRASIL LTDA
VKM11106;VKM11106;1;Pc;A;97,94;SKF DO BRASIL LTDA
VKM11107;VKM11107;1;Pc;A;98,46;SKF DO BRASIL LTDA
VKM11113;VKM11113;1;Pc;A;173,88;SKF DO BRASIL LTDA
VKM11338A;VKM11338A;1;Pc;A;163,13;SKF DO BRASIL LTDA
VKM12200H;VKM12200H;1;Pc;B;31,22;SKF DO BRASIL LTDA
VKM12201A;VKM12201A;1;Pc;B;91,77;SKF DO BRASIL LTDA
VKM12206;VKM12206;1;Pc;C;92,57;SKF DO BRASIL LTDA
VKM12227;VKM12227;1;Pc;Indisponível;468,9;SKF DO BRASIL LTDA
VKM12242;VKM12242;1;Pc;Indisponível;126,04;SKF DO BRASIL LTDA
VKM12299;VKM12299;1;Pc;B;41,64;SKF DO BRASIL LTDA
VKM13100;VKM13100;1;Pc;Indisponível;63,97;SKF DO BRASIL LTDA
VKM13234;VKM13234;1;Pc;Indisponível;119,26;SKF DO BRASIL LTDA
VKM13256A;VKM13256A;1;Pc;Indisponível;150,65;SKF DO BRASIL LTDA
VKM13263;VKM13263;1;Pc;Indisponível;285,21;SKF DO BRASIL LTDA
VKM14210;VKM14210;1;Pc;Indisponível;132,96;SKF DO BRASIL LTDA
VKM14215;VKM14215;1;Pc;Indisponível;341,87;SKF DO BRASIL LTDA
VKM14224A;VKM14224A;1;Pc;A;150,75;SKF DO BRASIL LTDA
VKM15121;VKM15121;1;Pc;A;95,62;SKF DO BRASIL LTDA
VKM15202;VKM15202;1;Pc;A;136,26;SKF DO BRASIL LTDA
VKM15216;VKM15216;1;Pc;A;121,75;SKF DO BRASIL LTDA
VKM15260A;VKM15260A;1;Pc;Indisponível;306,79;SKF DO BRASIL LTDA
VKM15402;VKM15402;1;Pc;B;90,35;SKF DO BRASIL LTDA
VKM16000;VKM16000;1;Pc;A;86,73;SKF DO BRASIL LTDA
VKM16002;VKM16002;1;Pc;Indisponível;114,43;SKF DO BRASIL LTDA
VKM16003;VKM16003;1;Pc;B;47,79;SKF DO BRASIL LTDA
VKM16020;VKM16020;1;Pc;A;137,68;SKF DO BRASIL LTDA
VKM16550;VKM16550;1;Pc;A;190,7;SKF DO BRASIL LTDA
VKM21004;VKM21004;1;Pc;Indisponível;95,09;SKF DO BRASIL LTDA
VKM21115;VKM21115;1;Pc;Indisponível;429,52;SKF DO BRASIL LTDA
VKM21120H;VKM21120H;1;Pc;A;57,52;SKF DO BRASIL LTDA
VKM21122;VKM21122;1;Pc;B;55,8;SKF DO BRASIL LTDA
VKM21201;VKM21201;1;Pc;Indisponível;200,3;SKF DO BRASIL LTDA
VKM21280;VKM21280;1;Pc;Indisponível;110,41;SKF DO BRASIL LTDA
VKM22242;VKM22242;1;Pc;Indisponível;101,86;SKF DO BRASIL LTDA
VKM23130;VKM23130;1;Pc;Indisponível;217,32;SKF DO BRASIL LTDA
VKM23230;VKM23230;1;Pc;Indisponível;89,69;SKF DO BRASIL LTDA
VKM24210;VKM24210;1;Pc;Indisponível;61,65;SKF DO BRASIL LTDA
VKM24211H;VKM24211H;1;Pc;Indisponível;54,52;SKF DO BRASIL LTDA
VKM25150;VKM25150;1;Pc;A;75,58;SKF DO BRASIL LTDA
VKM25152;VKM25152;1;Pc;Indisponível;71,18;SKF DO BRASIL LTDA
VKM25212;VKM25212;1;Pc;A;69,16;SKF DO BRASIL LTDA
VKM26105;VKM26105;1;Pc;Indisponível;72,15;SKF DO BRASIL LTDA
VKM31160;VKM31160;1;Pc;Indisponível;271,58;SKF DO BRASIL LTDA
VKM31223;VKM31223;1;Pc;A;301,08;SKF DO BRASIL LTDA
VKM32005;VKM32005;1;Pc;A;54,55;SKF DO BRASIL LTDA
VKM32031H;VKM32031H;1;Pc;B;32,35;SKF DO BRASIL LTDA
VKM32081A;VKM32081A;1;Pc;A;345,4;SKF DO BRASIL LTDA
VKM32260A;VKM32260A;1;Pc;Indisponível;117,11;SKF DO BRASIL LTDA
VKM34219A;VKM34219A;1;Pc;Indisponível;133,95;SKF DO BRASIL LTDA
VKM35002H;VKM35002H;1;Pc;Indisponível;50,09;SKF DO BRASIL LTDA
VKM35009;VKM35009;1;Pc;Indisponível;387,47;SKF DO BRASIL LTDA
VKM35299H;VKM35299H;1;Pc;Indisponível;320,75;SKF DO BRASIL LTDA
VKM36031;VKM36031;1;Pc;A;37,71;SKF DO BRASIL LTDA
VKM38072;VKM38072;1;Pc;Indisponível;474,81;SKF DO BRASIL LTDA
VKM38227;VKM38227;1;Pc;Indisponível;287,9;SKF DO BRASIL LTDA
VKM38236;VKM38236;1;Pc;Indisponível;348,87;SKF DO BRASIL LTDA
VKM38237;VKM38237;1;Pc;Indisponível;114,16;SKF DO BRASIL LTDA
VKM38354;VKM38354;1;Pc;Indisponível;496,89;SKF DO BRASIL LTDA
VKM42000L;VKM42000L;1;Pc;Indisponível;332,28;SKF DO BRASIL LTDA
VKM45000L;VKM45000L;1;Pc;Indisponível;239,48;SKF DO BRASIL LTDA
VKM4594;VKM4594;1;Pc;Indisponível;225,11;SKF DO BRASIL LTDA
VKM4597;VKM4597;1;Pc;A;57,18;SKF DO BRASIL LTDA
VKM4611;VKM4611;1;Pc;A;59,72;SKF DO BRASIL LTDA
VKM4752;VKM4752;1;Pc;Indisponível;438,01;SKF DO BRASIL LTDA
VKM4753;VKM4753;1;Pc;Indisponível;74,93;SKF DO BRASIL LTDA
VKM4756;VKM4756;1;Pc;Indisponível;145,79;SKF DO BRASIL LTDA
VKM4759;VKM4759;1;Pc;B;114,37;SKF DO BRASIL LTDA
VKM4761;VKM4761;1;Pc;Indisponível;148,38;SKF DO BRASIL LTDA
VKM4762;VKM4762;1;Pc;Indisponível;141,2;SKF DO BRASIL LTDA
VKM4766;VKM4766;1;Pc;Indisponível;168,06;SKF DO BRASIL LTDA
VKM4790;VKM4790;1;Pc;B;70,19;SKF DO BRASIL LTDA
VKM4792;VKM4792;1;Pc;Indisponível;146,81;SKF DO BRASIL LTDA
VKM4794;VKM4794;1;Pc;B;50,64;SKF DO BRASIL LTDA
VKM4797;VKM4797;1;Pc;A;237,2;SKF DO BRASIL LTDA
VKM4807;VKM4807;1;Pc;A;55,61;SKF DO BRASIL LTDA
VKM4810;VKM4810;1;Pc;Indisponível;55,68;SKF DO BRASIL LTDA
VKM4811;VKM4811;1;Pc;Indisponível;147;SKF DO BRASIL LTDA
VKM4817;VKM4817;1;Pc;A;365,16;SKF DO BRASIL LTDA
VKM4818;VKM4818;1;Pc;Indisponível;512,85;SKF DO BRASIL LTDA
VKM4822;VKM4822;1;Pc;A;63,07;SKF DO BRASIL LTDA
VKM4834;VKM4834;1;Pc;Indisponível;67,31;SKF DO BRASIL LTDA
VKM4836;VKM4836;1;Pc;Indisponível;91,08;SKF DO BRASIL LTDA
VKM4837;VKM4837;1;Pc;Indisponível;39,74;SKF DO BRASIL LTDA
VKM4838;VKM4838;1;Pc;A;41,57;SKF DO BRASIL LTDA
VKM4839;VKM4839;1;Pc;A;44,83;SKF DO BRASIL LTDA
VKM4840;VKM4840;1;Pc;Indisponível;201,07;SKF DO BRASIL LTDA
VKM4897;VKM4897;1;Pc;A;232,07;SKF DO BRASIL LTDA
VKM4903;VKM4903;1;Pc;Indisponível;314,87;SKF DO BRASIL LTDA
VKM4904;VKM4904;1;Pc;Indisponível;378;SKF DO BRASIL LTDA
VKM4906;VKM4906;1;Pc;Indisponível;313,89;SKF DO BRASIL LTDA
VKM4907;VKM4907;1;Pc;Indisponível;471,84;SKF DO BRASIL LTDA
VKM4908;VKM4908;1;Pc;Indisponível;299,23;SKF DO BRASIL LTDA
VKM4909;VKM4909;1;Pc;A;47,5;SKF DO BRASIL LTDA
VKM4912;VKM4912;1;Pc;A;51,18;SKF DO BRASIL LTDA
VKM4913;VKM4913;1;Pc;A;46,12;SKF DO BRASIL LTDA
VKM4915;VKM4915;1;Pc;Indisponível;107,71;SKF DO BRASIL LTDA
