CODIGO_INTERNO;COD_FABRICANTE;NOME_FANTASIA;PRODUTO;QTDE_EMB;UNIDADE_MEDIDA;QTDE_SPNORTE;PRECO_SPNORTE;QTDE_ABC;PRECO_ABC;QTDE_SPLESTE;PRECO_SPLESTE
3,70022E+11;BD4740;FREMAX;DISCO FREIO DIANTEIRO VENT 260MM 4 FUROS;2;PC;B;117,68;;0;B;117,68
3,70022E+11;BD1553;FREMAX;DISCO FREIO DIANTEIRO VENTILADO 300MM;2;PC;A;206,33;;0;B;206,33
3,70022E+11;BD2948;FREMAX;DISCO FREIO DIANTEIRO VENTILADO;2;PC;A;194,03;;0;A;194,03
3,71091E+11;7790-NY;NYTRON;TENSOR CORREIA DENTADA;1;PC;B;112,01;B;112,01;A;112,01
3,71091E+11;1124-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;38,08;B;37,08;B;38,08
3,71091E+11;1151-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;41,46;A;42,82;B;41,03
3,71091E+11;1161-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;41,77;B;40,46;B;41,91
3,71091E+11;1163-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;51,64;A;52,27;A;49,43
3,71091E+11;1167-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;50,44;A;45,36;A;46,41
3,71091E+11;1178-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;A;52,92;;0;;0
3,71091E+11;1225-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;35,53;B;34,3;B;35,53
3,71091E+11;1228-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;B;44,63;;0;;0
3,71091E+11;7741-NY;NYTRON;TENSOR CORREIA DENTADA;1;PC;B;47,1;;0;B;47,1
3,71091E+11;7831-NY;NYTRON;TENSOR CORREIA POLY-V;1;PC;A;186,23;;0;A;192,9
3,71091E+11;1313-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;A;76,67;A;62,69;A;74,5
3,71091E+11;7865-NY;NYTRON;TENSOR CORREIA POLY-V;1;PC;B;278,65;A;278,65;;0
3,71091E+11;1181-NY;NYTRON;POLIA CORREIA POLY-V;1;PC;A;65,41;A;59,01;A;67,07
3,71091E+11;7699-NY;NYTRON;TENSOR CORREIA DENTADA;1;PC;A;178,16;B;172,69;A;166,03
3,71091E+11;7908-NY;NYTRON;TENSOR CORREIA DENTADA;1;PC;A;179,25;A;179,25;A;179,25
3,71091E+11;7918-NY;NYTRON;TENSOR CORREIA DENTADA;1;PC;A;209,78;;0;;0
3,71092E+11;KIT9016-NY;NYTRON;KIT DISTRIBUICAO CORREIA;1;KT;A;217,18;;0;;0
3,71092E+11;KIT9017-NY;NYTRON;KIT DISTRIBUICAO CORREIA;1;KT;A;177,62;;0;;0
3,71092E+11;KIT9027-NY;NYTRON;KIT DISTRIBUICAO CORREIA;1;KT;A;162,13;A;164,25;B;168,6
3,71092E+11;KIT9036-NY;NYTRON;KIT DISTRIBUICAO CORREIA;1;KT;B;139,24;B;133,89;A;139,24
4,50011E+11;35052;INDISA;BOMBA OLEO;1;PC;B;106,31;B;106,31;A;106,31
4,50011E+11;45168;INDISA;BOMBA OLEO;1;PC;B;107,16;B;107,16;B;107,16
4,50012E+11;IND3018;INDISA;TUCHO VALVULA MOTOR;8;PC;B;20,31;B;20,31;B;20,31
4,5002E+11;KD0082;INDISA;KIT DISTRIBUICAO CORRENTE;1;KT;B;89,46;B;89,46;B;89,46
4,5002E+11;KD1299;INDISA;KIT DISTRIBUICAO CORRENTE;1;KT;B;211,62;B;211,62;B;211,62
4,50045E+11;252003;INDISA;BOMBA D'AGUA;1;PC;B;59,63;B;59,63;B;59,63
4,50045E+11;252008;INDISA;BOMBA DE AGUA;1;PC;B;63,35;B;63,35;B;63,35
4,50045E+11;354001;INDISA;BOMBA D'AGUA;1;PC;B;177,61;;0;;0
4,50045E+11;854008;INDISA;BOMBA D'AGUA;1;PC;B;141,77;B;141,77;A;141,77
4,50045E+11;904507;INDISA;BOMBA D'AGUA;1;PC;B;102,98;B;102,98;;0
4,50045E+11;452506;INDISA;BOMBA D'AGUA C/CARCACA VALVULA TERMOSTA;1;PC;B;305,49;B;305,49;B;305,49
4,50045E+11;702008;INDISA;BOMBA D'AGUA;1;PC;B;110,92;B;110,92;A;110,92
4,50045E+11;254008;INDISA;BOMBA D'AGUA;1;PC;B;317,92;A;317,92;A;317,92
4,50045E+11;952506;INDISA;BOMBA D'AGUA;1;PC;A;284,2;A;274,4;A;274,4
4,50045E+11;854504;INDISA;BOMBA D'AGUA;1;PC;B;151,49;;0;;0
4,50045E+11;452525;INDISA;BOMBA D'AGUA;1;PC;A;354,23;A;354,23;A;366,89
4,61045E+11;UB0147;URBA;BOMBA D'AGUA;1;PC;B;75,28;B;75,28;B;75,28
4,61045E+11;UB0955;URBA;BOMBA D'AGUA;1;PC;B;136,06;A;136,06;A;136,06
5,71033E+11;LT60442;AXIOS;BIELETA DIANTEIRA;1;PC;B;62,39;;0;;0
5,71037E+11;121.262;AXIOS;BUCHA DIANTEIRA BANDEJA INFERIOR DIANT;2;PC;B;38,12;;0;A;38,12
5,71082E+11;110.438;AXIOS;BUCHA BARRA ESTAB DIANTEIRA EXTERNA;2;PC;B;11,58;B;11,58;B;11,58
5,71082E+11;110.690;AXIOS;BUCHA BRACO OSCILANTE DIANTEIRO;2;PC;B;18,66;;0;B;18,66
5,71082E+11;210.582;AXIOS;COXIM DO CAMBIO;1;PC;B;41,81;;0;B;41,81
5,71082E+11;211.697;AXIOS;BUCHA TRASEIRA BANDEJA DIANTEIRA LD;1;PC;B;61,92;;0;B;61,92
5,71082E+11;111.247;AXIOS;BUCHA TRASEIRA BANDEJA DIANTEIRA;2;PC;B;40,96;B;40,96;B;40,96
5,71082E+11;221.517;AXIOS;COXIM AMORTECEDOR DIANTEIRA C/ROLAMENTO;1;PC;B;62,11;;0;;0
5,71082E+11;415.536;AXIOS;BUCHA BARRA ESTAB. DIANT. 30MM;2;PC;B;25,89;;0;;0
5,71082E+11;442.349;AXIOS;KIT AMORTECEDOR TRASEIRO (BAT/COI);1;KT;B;32,39;;0;;0
5,71082E+11;211.542;AXIOS;COXIM AMORTECEDOR DIANTEIRO;1;PC;B;42,97;;0;;0
5,71082E+11;112.445;AXIOS;BUCHA TRAS.BANDEJA SUSP.DIANT.(MAIOR);1;PC;B;58,57;;0;B;58,57
5,71082E+11;442.518;AXIOS;KIT AMORTECEDOR TRASEIRO (BATENTE);1;PC;A;11,67;;0;;0
5,71082E+11;112.416;AXIOS;BUCHA TRASEIRA BANDEJA SUSP.DIANTEIRA;2;PC;B;34,33;;0;;0
5,71082E+11;LT90072;AXIOS;KIT AMORTECED DIANT LE (BAT/COI/COX/ROL);1;KT;A;286,52;A;265,06;A;265,06
5,71082E+11;LT90107;AXIOS;KIT AMORTECEDOR DIANT (BAT/COI/COX/ROL);1;KT;A;183,49;A;183,49;A;183,49
5,71082E+11;412.410;AXIOS;KIT COIFA HOMOC CAMBIO C/RETENTOR/BUCHA;1;KT;B;25,04;;0;A;25,04
5,71082E+11;LT80107;AXIOS;BUCHA BARRA ESTABILIZADORA 20MM;2;PC;B;11,36;B;11,36;;0
5,72082E+11;1305;SAMPEL;COXIM MOTOR LADO CAMBIO LE;1;PC;B;59,82;B;59,82;A;57,47
5,72082E+11;2426;SAMPEL;BUCHA TRASEIRA BANDEJA DIANTEIRA;1;PC;B;17,41;B;18;B;18
5,72082E+11;2427;SAMPEL;BUCHA DIANTEIRA BANDEJA DIANTEIRA;1;PC;B;17,94;;0;B;17,94
5,72082E+11;3711;SAMPEL;COXIM CAMBIO/MOTOR;1;PC;B;34,61;;0;A;35,28
5,72082E+11;3753;SAMPEL;BUCHA BANDEJA SUSPENSAO DIANTEIRA;1;PC;B;26,71;;0;A;27,13
5,72082E+11;3798;SAMPEL;BUCHA BARRA DIRECAO;1;PC;B;8,45;;0;B;8,45
5,72082E+11;4855;SAMPEL;COXIM MOTOR;1;PC;B;25,67;A;7,85;B;25,67
5,72082E+11;SK1103A;SAMPEL;KIT BUCHA BARRA ESTAB DIANT LATER PRETA;1;KT;B;10,97;B;10,97;B;10,97
5,72082E+11;SK101S;SAMPEL;KIT AMORT DIANT SIMPLES 1 LADOS(CO/BA);1;KT;B;11,47;;0;A;11,47
5,72082E+11;SK103S;SAMPEL;KIT AMORT DIANT SIMPLES 1-LADO (COI/BAT);1;KT;B;13,66;B;13,66;B;13,66
5,72082E+11;SK308S;SAMPEL;KIT AMORTECEDOR DIANTEIRO (BAT/COI);1;KT;B;11,31;;0;B;11,31
5,72082E+11;SK314S;SAMPEL;KIT AMORTECEDOR DIANT.(LOC/ROL/BAT/COX);1;KT;B;79,16;B;79,16;B;79,16
5,72082E+11;SK112S;SAMPEL;KIT AMORTECEDOR SUSPENSAO TRASEIRA;1;KT;B;24,1;B;22,51;B;23,88
5,72082E+11;1323;SAMPEL;BUCHA TRAS.BAND.DIANT. LD FURO 20MM;1;PC;B;44,71;B;43,66;B;44,71
5,72082E+11;1078;SAMPEL;BUCHA EIXO TRASEIRO;1;PC;B;77,62;B;73,59;A;79,16
5,72082E+11;SK421S;SAMPEL;KIT AMORT. DIANT. 1 LADO (COIFA/BATENTE);1;KT;B;23,65;B;23,65;B;23,65
5,72082E+11;2744;SAMPEL;COXIM MOTOR LD;1;PC;B;131;B;131;B;131
5,72082E+11;8237;SAMPEL;COXIM AMORTECEDOR DIANTEIRO S/ROL;1;PC;A;99,63;A;99,63;A;102,83
5,72082E+11;1086B;SAMPEL;COXIM SUPERIOR AMORT.DIANT. DIR.C/ROLAM.;1;PC;B;129,68;B;127,27;A;129,68
5,72082E+11;SK138S;SAMPEL;KIT AMORT DIANT.1-LADO(COX/COI/BAT/ROL);1;KT;B;129,05;B;129,05;A;131,61
5,72082E+11;8061;SAMPEL;COXIM TIRANTE TORCAO TRASEIRO CAMBIO;1;PC;B;57,93;A;54,62;B;57,93
5,72082E+11;SK143S;SAMPEL;KIT AMORTECEDOR DIANT (BAT/COI/COX/ROL);1;KT;B;137;B;137;B;137
5,72082E+11;SK838S;SAMPEL;KIT AMORTECEDOR DIANTEIRO (BAT+COI);1;KT;B;26,88;;0;A;27,38
5,72082E+11;2749;SAMPEL;COXIM MOTOR L.ESQUERDO-CAMBIO;1;PC;B;120,59;B;120,59;B;120,59
5,72082E+11;8065B;SAMPEL;COXIM AMORTECEDOR C/ ROLAMENTO;1;PC;B;87,76;;0;A;87,76
5,72082E+11;SK334S;SAMPEL;KIT AMORT.DIANT.(COX/COI/BAT/ROL)1-LADO;1;KT;B;94,84;B;94,84;B;94,84
5,72082E+11;3143;SAMPEL;BUCHA DIANT.BAND.SUSP.DIANTEIRA;1;PC;B;31,02;A;31,65;B;31,02
5,72082E+11;8132;SAMPEL;BUCHA TRASEIRA BANDEJA DIANTEIRA;1;PC;A;24,72;;0;B;24,72
5,72082E+11;3027;SAMPEL;COXIM DIANTEIRO ESQ.MOTOR;1;PC;B;76,39;A;77,86;A;77,9
5,72082E+11;SK356S;SAMPEL;KIT AMORTECEDOR DIANT (BAT/COI/COX/ROL);1;KT;B;103,56;B;103,56;B;103,56
5,72082E+11;1098;SAMPEL;COXIM AMORT.TRASEIRO;1;PC;B;59,58;B;59,58;B;59,58
5,72082E+11;4895R;SAMPEL;COXIM SUP.AMORT.DIANT.C/ROLAM.;1;PC;B;45,54;;0;B;47,39
5,72082E+11;1091;SAMPEL;COXIM TIRANTE DO MOTOR;1;PC;B;108,39;B;108,39;B;108,39
5,72082E+11;1093S;SAMPEL;COXIM TIRANTE TORCAO TRAS MOT/CAMB C/SUP;1;PC;B;148,84;B;148,84;B;148,84
5,72082E+11;SK409RS;SAMPEL;KIT AMORTECEDOR DIANT (BAT/COIF/COX/ROL);1;KT;B;55,15;B;55,15;B;55,15
5,72082E+11;SK153S;SAMPEL;KIT AMORTECEDOR TRASEIRO(BATENTE+COIFA );1;KT;B;52,99;B;52,99;B;52,99
5,72082E+11;SK156S;SAMPEL;KIT AMORTECEDOR TRASEIRO (BAT/COI/COX);1;KT;B;82,71;B;82,71;B;82,71
5,72082E+11;SK929S;SAMPEL;KIT AMORTECEDOR DIANT (BAT/COI/COX/ANEL);1;KT;B;201,96;B;201,96;B;201,96
5,72082E+11;4986;SAMPEL;BUCHA BANDEJA DIANTEIRA;1;PC;B;27,9;B;27,9;B;27,9
5,72082E+11;SK916S;SAMPEL;KIT AMORT. DIANT.(COX/COI/BAT/ROL);1;KT;B;84,11;B;84,11;B;84,11
5,72082E+11;4973;SAMPEL;BUCHA DIANT.INF. BAND.SUSP.DIANT.;1;PC;B;30,01;A;32,45;A;30,56
5,72082E+11;8174;SAMPEL;BUCHA DIANT.BAND.SUSP.DIAN.;1;PC;B;39,51;A;39,72;B;39,51
5,72082E+11;8171;SAMPEL;BUCHA TRAS.BAND.SUSP.DIANT.;1;PC;B;49,77;B;49,77;B;49,77
5,72082E+11;8284;SAMPEL;BUCHA BARRA ESTAB DIANTEIRA;1;PC;B;13,46;B;13,46;B;13,46
5,72082E+11;8310;SAMPEL;COXIM AMORTECEDOR DIANTEIRO;1;PC;B;135,54;B;138,11;A;135,54
5,72082E+11;8339;SAMPEL;BUCHA TRASEIRA BANDEJA SUSP.DIANTEIRA;1;PC;B;40,01;B;40,01;B;40,01
5,72082E+11;2785;SAMPEL;COXIM MOTOR LD;1;PC;A;429,86;A;438,35;A;438,35
5,72082E+11;3810;SAMPEL;BUCHA TRAS.BAND.DIANTEIRA;1;PC;B;190,32;B;190,32;A;193,09
5,72082E+11;SK8509A;SAMPEL;KIT BUCHA BARRA ESTAB DIANTEIRA 23MM;1;KT;B;62,52;B;62,52;B;63,7
5,72082E+11;1145;SAMPEL;COXIM HIDRAULICO MOTOR C/ SUPORTE LD;1;PC;A;604,92;A;719,76;;0
5,72082E+11;3189;SAMPEL;BUCHA TRASEIRA BANDEJA DIANTEIRA;1;PC;A;119,43;A;119,43;;0
5,72082E+11;4012;SAMPEL;BUCHA TRASEIRA FEIXE MOLAS TRASEIRA;1;PC;B;34,58;A;30,52;A;37,87
5,72082E+11;8197A;SAMPEL;COXIM AMORTECEDOR DIANTEIRO C/ROL SNR;1;PC;B;143,03;A;151,7;A;151,7
5,72082E+11;8377;SAMPEL;BUCHA EIXO TRASEIRO;1;PC;A;80,03;A;87,36;B;85,67
5,72082E+11;8399;SAMPEL;COXIM TORCAO MOTOR;1;PC;B;85,36;B;85,36;B;85,36
5,72082E+11;SK942S;SAMPEL;KIT AMORTECEDOR DIANTEIRO (BAT/COI);1;KT;A;103,41;;0;;0
5,72082E+11;SK951D;SAMPEL;KIT AMORTECEDOR TRAS LD (BAT/COI/COX);1;KT;A;286,45;A;286,45;B;286,45
5,72082E+11;2794;SAMPEL;BUCHA INTERNA/EXTERNA BANDEJA TRASEIRA;1;PC;B;24,97;B;25,11;B;24,97
5,72082E+11;3184;SAMPEL;COXIM HIDRAULICO CAMBIO LE;1;PC;A;352,93;B;359,6;A;345,45
5,72082E+11;4015;SAMPEL;COXIM HIDRAULICO MOTOR LD;1;PC;A;388,53;A;412,07;;0
5,72082E+11;4020;SAMPEL;COXIM MOTOR LD;1;PC;A;250,52;A;244,71;;0
5,72082E+11;4965;SAMPEL;BUCHA BARRA ESTAB DIANTEIRA 18MM;1;PC;B;4,69;B;4,69;B;4,69
5,72082E+11;8367;SAMPEL;BUCHA BANDEJA SUPERIOR DIANTEIRA;1;PC;B;32,52;B;32,69;B;32,52
5,72082E+11;8372;SAMPEL;BUCHA TRASEIRA BANDEJA DIANTEIRA;1;PC;A;46,81;;0;A;46,81
5,72082E+11;8387;SAMPEL;COXIM AMORTECEDOR TRASEIRO LE;1;PC;A;182,63;A;190,95;A;189,94
5,72082E+11;1144;SAMPEL;BUCHA TRASEIRA BANDEJA DIANTEIRA;1;PC;B;55,84;A;56,64;B;55,54
5,72082E+11;1154;SAMPEL;COXIM MOTOR LIMITADOR TORCAO;1;PC;A;262,47;A;267,65;A;262,47
5,72082E+11;1155;SAMPEL;COXIM MOTOR LIMITADOR TORCAO;1;PC;B;267,9;A;273,2;A;272,97
5,72082E+11;7652;SAMPEL;BUCHA TRAS BANDEJA DIANTEIRA;1;PC;B;85,72;B;90,91;A;92,63
5,72082E+11;8486;SAMPEL;BUCHA TRASEIRA BANDEJA DIANTEIRA;1;PC;A;63,72;A;68,27;A;67,58
5,72082E+11;8493;SAMPEL;BUCHA DIANTEIRA BANDEJA DIANTEIRA;1;PC;A;80,34;B;78,77;A;80,34
5,72082E+11;SK452S;SAMPEL;KIT AMORTECEDOR TRASEIRO (BAT/COI);1;KT;B;75,65;B;75,65;A;77,09
5,72082E+11;SK966D;SAMPEL;KIT AMORTECED DIANT LD (BAT/COI/COX/ROL);1;KT;B;224,91;B;224,91;A;224,91
5,72082E+11;2824;SAMPEL;COXIM MOTOR LD;1;PC;A;287,45;;0;A;287,45
5,72082E+11;3268A;SAMPEL;COXIM AMORT DIANTEIRO C/ROL ORIGINAL;1;PC;A;182,85;A;182,85;A;182,85
5,72082E+11;8445;SAMPEL;BUCHA MANGA EIXO TRASEIRA MENOR 43,1MM;1;PC;B;34,09;B;34,09;A;34,09
5,72082E+11;8487;SAMPEL;BUCHA FACAO SUSPENSAO TRASEIRA;1;PC;A;276,31;A;276,31;A;276,31
5,72082E+11;SK91009BS;SAMPEL;KIT AMORT DIANT (BAT/COX/COI/ROL);1;KT;A;132,65;A;132,65;A;132,65
5,72082E+11;SK91013S;SAMPEL;KIT AMORT DIANT (BAT/COX/COI/ROL ORIG);1;KT;A;115,33;A;115,33;A;115,33
5,73033E+11;6320-5;VGER CIE;BIELETA ESTABILIZADORA TRASEIRA;1;PC;A;65,38;;0;;0
5,73082E+11;9021-0/25137-0;VGER CIE;COXIM TIRANTE TORCAO TRASEIRO CAMBIO;1;PC;A;76,1;;0;;0
5,73082E+11;9294-0/75001-0;VGER CIE;COXIM AMORTECEDOR DIANT. C/ROLAMENTO;1;PC;B;173,35;;0;A;174,31
5,73082E+11;6050-5/10038-5;VGER CIE;KIT COIFA HOMOCINETICA CAMBIO;1;KT;B;32,61;;0;A;32,61
5,73082E+11;3715-5;VGER CIE;COXIM MOTOR LE;1;PC;A;207,98;;0;;0
5,73082E+11;4801-5/35108-5;VGER CIE;COXIM MOTOR LD;1;PC;B;84,07;;0;B;80,91
5,73082E+11;4864-0/35196-0;VGER CIE;COXIM MOTOR LD HIDRAULICO;1;PC;A;214,59;;0;A;214,59
5,73082E+11;4867-0;VGER CIE;COXIM MOTOR LE;1;PC;A;155,57;;0;;0
5,73082E+11;2465-5;VGER CIE;COXIM TIRANTE TORCAO TRASEIRO CAMBIO;1;PC;B;93,06;;0;;0
5,73082E+11;2461-5/40175-5;VGER CIE;COXIM MOTOR LE;1;PC;B;206,32;;0;;0
5,73082E+11;6905-5/40072-5;VGER CIE;KIT COIFA HOMOCINETICA RODA;1;KT;B;17,01;;0;;0
5,73082E+11;2635-0;VGER CIE;COXIM DO MOTOR LE;1;PC;A;491,79;;0;;0
5,73082E+11;7093-5;VGER CIE;KIT COIFA HOMOCINETICA RODA;1;KT;A;21,62;;0;A;20,82
5,73082E+11;7804-5;VGER CIE;COXIM DO AMORTECEDOR TRASEIRO;1;PC;A;42,22;;0;;0
5,73082E+11;6906-0;VGER CIE;COIFA CAIXA DIRECAO HID;1;PC;A;20,03;;0;;0
5,73082E+11;5245-0;VGER CIE;KIT AMORTECEDOR TRAS (COIFA/BATENTE);1;KT;B;14,32;;0;B;14,32
5,73082E+11;5457-5;VGER CIE;KIT AMORTECEDOR DIANT (COX/COI/BAT/ROL);1;KT;A;67,53;;0;;0
6,20044E+11;72692/87-MTE;MTE - THOMSON;SENSOR TEMPERATURA RADIADOR CEBOLAO;1;PC;A;49,61;A;49,61;B;49,61
6,20044E+11;VT327.82-MTE;MTE - THOMSON;VALVULA TERMOSTATICA - (S.OURO);1;PC;A;61,5;;0;;0
6,20044E+11;VT370.89-MTE;MTE - THOMSON;VALVULA TERMOSTATICA -MECANICA (S.OURO);1;PC;B;43,07;;0;;0
6,20057E+11;4067-MTE;MTE - THOMSON;SENSOR TEMPERATURA PLUG ELETRONICO;1;PC;B;59,09;B;59,09;B;59,09
6,20057E+11;4099-MTE;MTE - THOMSON;CONECTOR SENSOR TEMPERATURA C/SENSOR;1;PC;B;75,64;B;75,64;B;75,64
6,20057E+11;4110-MTE;MTE - THOMSON;SENSOR TEMPERATURA PLUG ELETRONICO;1;PC;A;66,94;;0;A;66,94
6,20057E+11;73020-MTE;MTE - THOMSON;SENSOR VELOCIDADE;1;PC;B;77,44;;0;;0
6,20057E+11;870340046-MTE;MTE - THOMSON;SONDA LAMBDA PLANAR PRE;1;PC;B;199,23;B;199,23;B;199,23
6,20057E+11;870740040-MTE;MTE - THOMSON;SONDA LAMBDA PLANAR PRE;1;PC;A;172,05;A;162,21;A;162,21
6,20057E+11;70316-MTE;MTE - THOMSON;SENSOR DE ROTACAO;1;PC;A;75,43;A;70,93;;0
6,20057E+11;797640050C2-MTE;MTE - THOMSON;SONDA LAMBDA CONVENCIONAL PRE;1;PC;A;168,94;A;168,94;A;168,94
6,2502E+11;TC3050;TANCLICK;TAMPA OLEO;1;PC;B;8,32;;0;B;8,32
6,2502E+11;TC4044;TANCLICK;TAMPA OLEO;1;PC;A;13,75;;0;B;13,75
6,25049E+11;TC7000;TANCLICK;TAMPA RADIADOR;1;PC;A;22,13;B;22,13;B;22,13
6,25049E+11;TC7002F;TANCLICK;TAMPA RADIADOR FERRO;1;PC;B;14,28;;0;;0
6,25049E+11;TC3060A;TANCLICK;TAMPA RESERVATORIO EXPANSAO 1.3 BAR;1;PC;B;9,95;;0;B;9,95
6,25049E+11;TC4051A;TANCLICK;TAMPA RESERVATORIO EXPANSAO 1.4 BAR;1;PC;B;10,51;B;10,51;B;10,51
6,25049E+11;TC9305;TANCLICK;TAMPA RESERVATORIO EXPANSAO;1;PC;A;26,83;B;26,83;A;26,83
6,25049E+11;TC7104;TANCLICK;TAMPA RESERVATORIO EXPANSAO;1;PC;B;25,55;A;25,55;A;25,55
6,25069E+11;TC3030;TANCLICK;TAMPA COMBUSTIVEL;1;PC;B;29,37;;0;B;29,37
6,26044E+11;6010.92;THERMAL (WAHLER);SENSOR TEMPERATURA RADIADOR CEBOLAO;1;PC;B;24,71;B;24,71;B;24,71
6,26044E+11;6026.92;THERMAL (WAHLER);SENSOR TEMPERATURA RADIADOR CEBOLAO;1;PC;B;44,54;B;44,54;B;44,54
6,26044E+11;6035.92;THERMAL (WAHLER);SENSOR TEMPERATURA RADIADOR CEBOLAO;1;PC;B;60,39;B;60,39;B;60,39
6,26044E+11;411280;THERMAL (WAHLER);SENSOR TEMPERATURA PLUG ELETRONICO;1;PC;B;25,19;B;25,19;B;25,19
6,27025E+11;2100618;VALEO;CILINDRO MESTRE EMBREAGEM;1;PC;B;213,16;A;213,16;;0
6,27025E+11;2100716;VALEO;CILINDRO MESTRE EMBREAGEM (TUB/HAST/FLU);1;PC;A;524,3;;0;;0
6,27025E+11;2104815;VALEO;CILINDRO MESTRE EMBREAGEM;1;PC;A;578,56;;0;;0
6,27025E+11;2109819;VALEO;CILINDRO MESTRE EMBREAGEM;1;PC;A;381,86;A;381,86;A;381,86
6,27025E+11;2110115;VALEO;CILINDRO MESTRE EMBREAGEM;1;PC;A;255,34;A;219,77;A;255,34
6,27025E+11;2113015;VALEO;CILINDRO MESTRE EMBREAGEM;1;PC;A;242,8;A;242,8;A;242,8
6,27025E+11;3100321;VALEO;CILINDRO AUXILIAR/ESCRAVO EMBREAGEM;1;PC;A;158,29;A;166,43;A;166,43
6,27025E+11;2100018;VALEO;CILINDRO MESTRE EMBREAGEM;1;PC;B;180,57;A;180,57;A;180,57
6,27044E+11;6TA075A;VALEO;RADIADOR ALUMINIO EXPANDIDO;1;PC;B;319,29;;0;;0
6,27044E+11;732006R;VALEO;RADIADOR ALUMINIO EXPANDIDO;1;PC;B;297,49;B;297,49;A;297,49
6,27044E+11;701814;VALEO;RADIADOR ALUMINIO BRASADO;1;PC;A;1073,73;;0;;0
6,27044E+11;522218;VALEO;RADIADOR ALUMINIO BRASADO;1;PC;A;1178,19;;0;;0
6,27044E+11;733121;VALEO;RADIADOR ALUMINIO BRASADO;1;PC;A;847,27;A;994,57;;0
6,27044E+11;732964R;VALEO;RADIADOR ALUMINIO EXPANDIDO;1;PC;B;328,79;A;325,15;A;360,16
6,2705E+11;820662R;VALEO;ADITIVO RADIADOR DILUIDO VERDE 1L;1;LT;A;13,98;A;13,98;;0
6,27052E+11;CX071;VALEO;PALHETA CONVENCIONAL 22''/18'';1;PR;B;69,84;;0;;0
6,27052E+11;CX346;VALEO;"PALHETA DIANTEIRA CONVENCIONAL 26"" UNIT";1;PC;B;42,91;;0;;0
6,27063E+11;227505;VALEO;KIT DE EMBREAGEM 215MM (PLATO/DISCO/ROLAMENTO);1;KT;A;481,43;;0;;0
6,27063E+11;228244;VALEO;KIT EMBREAGEM 180MM (PLA/DIS/ROL);1;KT;B;276,48;B;276,48;A;276,48
6,27063E+11;228072;VALEO;KIT EMBREAGEM 215MM 20 ESTRIAS(PLA/DIS);1;KT;B;430,96;;0;A;430,96
6,2707E+11;1101734;VALEO;ATUADOR EMBREAGEM;1;PC;A;488,24;;0;;0
6,2707E+11;1100033;VALEO;ATUADOR EMBREAGEM;1;PC;A;376,53;A;376,53;;0
6,28044E+11;2265.82;VALCLEI;VALVULA TERMOSTATICA REFIL;1;PC;B;57,23;B;57,23;A;57,23
6,28044E+11;3313.92;VALCLEI;VALVULA TERMOSTATICA C/CARCACA ALUMINIO;1;PC;B;54,82;B;54,82;B;54,82
6,28044E+11;2245.87;VALCLEI;VALVULA TERMOSTATICA REFIL;1;PC;B;50,24;B;50,24;B;50,24
6,28044E+11;2288.87;VALCLEI;VALVULA TERMOSTATICA REFIL;1;PC;B;33,55;B;33,55;A;33,55
6,28044E+11;3361.87;VALCLEI;VALVULA TERMOSTATICA C/FLANGE ALUMINIO;1;PC;B;80,72;B;80,72;;0
6,28044E+11;VC210;VALCLEI;TUBO D'AGUA MOTOR S/AR QUENTE;1;PC;B;23,94;B;23,94;B;23,94
6,28044E+11;VC127;VALCLEI;CONECTOR COLETOR RESFRIADOR MOTOR;1;PC;B;15,96;;0;B;15,96
6,28044E+11;VC101;VALCLEI;TUBO D'AGUA MOTOR S/AR QUENTE;1;PC;B;12,56;B;11,74;A;12,56
6,28044E+11;3321.88;VALCLEI;VALVULA TERMOSTATICA C/CARCACA ALUMINIO;1;PC;A;229,66;A;229,66;A;229,66
6,28044E+11;VC173;VALCLEI;CARCACA VALVULA TERMOSTATICA;1;PC;B;38,26;B;38,26;B;38,26
6,28044E+11;VC200;VALCLEI;TUBO D'AGUA MOTOR;1;PC;B;79,27;B;79,27;B;79,27
6,28044E+11;VC639;VALCLEI;TUBO D'AGUA MOTOR;1;PC;B;110,51;B;110,51;B;110,51
6,28044E+11;1169.90;VALCLEI;VALVULA TERMOSTATICA C/FLANGE PLASTICO;1;PC;B;171,89;B;171,89;B;171,89
6,28044E+11;VC132;VALCLEI;COLETOR ADMISSAO D'AGUA;1;PC;B;31,07;B;31,07;B;31,07
6,28044E+11;VC128;VALCLEI;FLANGE DA VALV.TERMOSTATICA;1;PC;B;9,02;B;9,02;B;9,02
6,28044E+11;1165.100AL;VALCLEI;VALVULA TERMO C/CARCAC ALUMINIO C/SENSOR;1;PC;B;351,25;B;351,25;B;351,25
6,28044E+11;VC115;VALCLEI;TUBO D'AGUA MOTOR S/AR QUENTE;1;PC;B;24,82;A;24,82;A;24,82
